Date,VOO US EQUITY,VOOG US EQUITY,VOOV US EQUITY,VO US EQUITY,VOT US EQUITY,VOE US EQUITY,VTWO US EQUITY,VTWG US EQUITY,VTWV US EQUITY,GLD US EQUITY,SLV US EQUITY,CPER US EQUITY,DBO US EQUITY,UNG US EQUITY,VNQ US EQUITY,SHYG US EQUITY,SPSB US EQUITY,SHY US EQUITY,JNK US EQUITY,SPIB US EQUITY,IEI US EQUITY,ANGL US EQUITY,SPIB US EQUITY,TLH US EQUITY,TLT US EQUITY,VGK US EQUITY,VWO US EQUITY,MCHI US EQUITY,EWY US EQUITY,EWJ US EQUITY,SH US EQUITY,PSQ US EQUITY,BSV US EQUITY,RWM US EQUITY,DOG US EQUITY,EUM US EQUITY,VOX US EQUITY,VCR US EQUITY,VDC US EQUITY,VDE US EQUITY,VFH US EQUITY,VHT US EQUITY,VIS US EQUITY,VGT US EQUITY,VAW US EQUITY,VNQ US EQUITY,VPU US EQUITY
2020-06-04,277.6299,179.6803,105.4578,162.9783,162.8309,96.8376,56.9521,147.2285,85.4308,161.28,16.54,15.57,6.81,11.26,76.2783,39.3709,30.3785,85.8041,94.3732,34.8242,130.7431,26.2547,34.8242,155.9077,152.4898,49.1598,37.498,61.9539,55.845,53.942,22.43,20.15,80.4704,36.45,47.44,17.5,93.1891,192.9676,144.4999,50.8933,59.4745,188.5491,132.8311,259.9204,121.2213,76.2783,124.537
2020-06-05,284.7285,183.8848,108.7166,167.4233,166.6326,99.9213,59.0633,151.851,89.6432,158.01,16.2,16.04,7.06,11.12,79.1667,39.7061,30.4077,85.7744,95.3485,34.8628,130.4283,26.7043,34.8628,154.8817,151.4036,50.0424,38.3649,63.0155,58.2743,54.7188,21.87,19.76,80.4024,35.04,45.97,17.04,94.8404,197.8046,146.8681,54.8709,61.7811,191.5196,137.8378,266.2007,124.1774,79.1667,126.4432
2020-06-08,288.1808,185.1452,110.7044,170.6233,168.1969,102.6985,60.2997,153.4744,92.1725,159.72,16.59,16.45,6.89,11.15,81.1298,39.7061,30.4077,85.7546,95.4852,34.9304,130.4971,26.8053,34.9304,155.0735,151.9855,50.6498,38.6698,62.8402,58.5269,55.5243,21.58,19.59,80.4219,34.37,45.13,16.92,96.2951,201.4567,148.5991,57.8037,63.0541,192.9903,140.2826,267.8347,124.9406,81.1298,129.636
2020-06-09,286.1346,185.3323,108.6784,167.0148,166.0287,99.9021,59.1464,151.6332,89.9039,161.26,16.42,16.38,6.95,10.9,79.7837,39.4977,30.4077,85.7843,94.8654,34.9111,130.7628,26.5942,34.9111,156.3392,153.7118,49.7482,38.4602,62.7623,57.6815,55.2366,21.74,19.47,80.451,35.0,45.61,17.03,95.8331,199.485,146.9917,55.5125,61.7333,191.1203,136.776,268.4352,123.1051,79.7837,127.0255
2020-06-10,284.3503,186.3661,106.3657,164.8263,165.3159,97.1728,57.5044,149.1587,86.3417,163.57,16.96,16.87,6.99,11.05,77.7552,39.5158,30.4564,85.8339,94.7105,35.0656,131.245,26.6952,35.0656,158.1418,155.991,49.5299,38.6507,63.5804,58.3229,55.2079,21.86,19.21,80.6065,35.96,46.09,16.9,95.3023,197.9503,146.2974,52.5613,59.3022,190.945,133.5714,272.4317,121.569,77.7552,126.0958
2020-06-11,267.9615,176.4014,99.4371,154.5745,155.7125,90.498,53.2381,138.5971,78.9953,162.39,16.44,16.08,6.57,11.19,72.7635,38.7367,30.3493,85.7942,92.2951,34.8532,131.2843,25.8601,34.8532,160.0307,158.9393,46.6259,36.6787,61.1747,55.1162,52.8872,23.13,20.16,80.5093,38.69,49.24,17.78,90.5844,186.5862,140.5053,47.5206,54.4497,180.3775,123.6556,256.9083,111.6283,72.7635,120.8747
2020-06-12,271.1908,178.1344,101.119,157.0353,157.6728,92.4133,54.4061,141.3984,81.1481,162.62,16.28,16.38,6.64,10.75,75.3715,38.9542,30.3688,85.824,93.2248,34.9207,131.2155,26.2088,34.9207,159.1102,157.407,47.5085,37.517,62.1097,55.8547,53.8365,22.85,20.01,80.4996,37.78,48.33,17.43,91.5476,188.8104,140.724,48.8495,56.1725,181.5073,125.9738,260.0681,113.9951,75.3715,120.6399
2020-06-15,273.6636,179.9363,101.9122,159.3697,160.5439,93.6199,55.6718,145.13,82.6347,162.33,16.23,16.29,6.78,10.37,76.4372,39.2893,30.4954,85.8041,93.8719,35.1814,131.1663,26.4749,35.1814,159.1198,157.4942,47.964,37.3646,62.0281,53.9307,53.2485,22.65,19.77,80.6939,36.9,48.03,17.55,92.737,191.297,142.2743,49.1519,56.9095,182.8222,127.4544,263.3066,115.251,76.4372,121.5414
2020-06-16,279.0166,183.5599,103.6611,162.3071,163.5437,95.449,57.0597,148.4163,84.7778,162.25,16.26,16.15,6.94,10.0,77.9422,39.3437,30.5148,85.7942,94.5555,35.2104,131.1072,26.6676,35.2104,157.7007,155.0793,48.486,37.5075,62.8102,55.1745,54.2731,22.19,19.41,80.6453,36.0,46.99,17.44,93.8575,195.0364,144.7567,50.435,57.8762,186.9226,130.2207,268.8486,117.7145,77.9422,122.2739
2020-06-17,277.7366,183.6189,102.5717,161.4512,163.4051,94.3382,56.0041,146.7237,82.5961,162.56,16.33,16.245,6.84,10.12,76.8111,39.2803,30.4954,85.824,94.3368,35.1911,131.1466,26.6768,35.1911,158.1322,155.7194,48.6378,37.8505,63.3381,55.7964,54.5147,22.3,19.38,80.6453,36.66,47.34,17.28,93.7592,194.7499,144.4428,48.712,57.0052,186.8252,129.0518,268.6419,116.7774,76.8111,121.6729
2020-06-18,277.9887,183.8159,102.6003,161.6555,163.7219,94.2041,56.0285,146.5505,82.4996,162.24,16.21,16.4216,6.96,10.13,75.9698,39.2984,30.4856,85.8141,94.0542,35.1814,131.2056,26.5759,35.1814,159.2061,157.3682,48.2867,37.86,63.6998,55.6215,54.4181,22.28,19.31,80.6259,36.68,47.42,17.27,94.0835,193.968,144.9849,49.1978,56.9669,186.5914,128.7012,270.1086,116.4393,75.9698,121.6635
2020-06-19,276.3498,183.1955,101.7928,160.3521,163.1873,92.9975,55.6376,146.887,81.6887,164.03,16.49,16.5487,7.02,10.25,74.8667,39.2622,30.4856,85.8339,93.9357,35.1718,131.245,26.6034,35.1718,159.3486,157.4942,48.0304,37.9267,63.6216,55.1453,54.1571,22.42,19.31,80.6453,36.87,47.8,17.27,93.7199,192.6082,144.2145,48.4462,56.5458,188.4322,127.0842,268.317,116.1108,74.8667,118.2265
2020-06-22,278.1827,185.3519,101.6915,161.2858,164.6625,93.256,56.2289,148.9112,82.0072,165.09,16.5,16.65,7.19,10.14,74.792,39.2712,30.5051,85.8141,93.7899,35.1524,131.1859,26.6126,35.1524,159.278,157.5136,48.7153,38.3381,64.4916,56.0879,54.5244,22.27,19.09,80.655,36.49,47.48,17.05,94.0218,194.7191,143.9835,48.5964,56.3043,188.4865,127.3133,273.2852,116.6177,74.792,119.4859
2020-06-23,279.4433,186.5335,101.8167,161.2275,164.5536,93.1603,56.4683,149.8219,82.0748,166.48,16.76,16.67,7.13,9.9,74.4835,39.2984,30.4954,85.8339,93.9448,35.2007,131.2351,26.7319,35.2007,158.7363,156.4371,49.0115,38.7208,65.4203,56.0782,54.6694,22.17,18.92,80.6648,36.33,47.25,16.91,94.6426,196.633,143.7533,48.5593,56.4393,189.3371,127.4307,275.0812,116.6954,74.4835,118.1865
2020-06-24,272.2963,182.0632,99.007,156.2961,160.3558,89.9234,54.6406,145.3577,79.1015,165.9,16.28,16.69,6.82,9.72,72.3615,39.0085,30.4954,85.8438,92.9331,35.1621,131.304,26.4107,35.1621,159.8708,158.1149,47.6355,38.1372,64.8142,55.8741,53.5288,22.72,19.3,80.6745,37.55,48.49,17.13,92.2482,191.2712,141.4223,45.8131,54.4346,184.3505,122.9131,268.8643,113.1786,72.3615,117.1336
2020-06-25,275.1764,183.8677,99.9801,158.2497,162.1959,90.9645,55.4189,147.188,80.2883,165.8,16.59,16.7598,6.99,8.99,73.2854,39.0629,30.4954,85.8438,92.8693,35.1428,131.3237,26.4933,35.1428,160.0595,158.5708,48.3808,38.2998,64.5796,55.777,54.1378,22.48,19.12,80.6745,36.98,48.0,17.04,92.5931,191.7582,142.5063,46.6667,55.9574,186.4136,124.2234,272.4366,114.7913,73.2854,115.8057
2020-06-26,268.7276,179.1666,97.8895,155.2514,159.6563,88.9394,54.1397,143.7446,78.4577,166.54,16.63,16.805,6.84,9.05,71.8788,38.7096,30.5051,85.8736,92.0216,35.1331,131.491,26.0895,35.1331,161.1813,160.268,47.5686,37.8406,64.1201,55.4563,53.6158,23.02,19.59,80.7036,37.92,49.3,17.24,88.701,187.5506,139.6189,45.0338,53.4708,183.842,122.3264,267.4039,113.0037,71.8788,114.6295
2020-06-29,272.6494,181.6949,99.5369,157.5661,160.8567,91.0127,55.8453,146.5139,81.6853,166.63,16.65,16.82,7.03,9.94,73.2665,38.4831,30.4954,85.8934,91.2651,35.2007,131.5795,25.9702,35.2007,161.0279,159.7637,48.1133,38.0893,64.1006,55.5826,53.6255,22.68,19.36,80.7328,36.66,48.19,17.16,90.583,191.5634,142.4199,45.6647,54.2804,185.1425,126.1106,270.1275,115.345,73.2665,116.7921
2020-06-30,276.2854,184.5887,100.6737,160.0859,163.7633,92.2856,56.556,149.1206,82.7039,167.37,17.01,17.07,6.99,10.26,74.135,38.8545,30.5148,85.8835,92.2039,35.2683,131.5303,26.3373,35.2683,160.4622,158.9878,48.0942,37.898,63.9833,55.5146,53.0842,22.36,19.0,80.7619,36.19,47.84,17.24,91.6669,194.797,143.4751,46.6667,55.1285,188.3691,127.0395,275.0319,117.2006,74.135,117.3043
2020-07-01,278.1765,186.5244,100.6737,160.5547,164.9736,91.7938,56.0708,149.0017,81.2196,166.62,16.82,17.11,7.06,9.89,75.8437,38.9516,30.525,85.8543,92.468,35.3522,131.4059,26.3713,35.3522,160.2124,158.6787,48.4573,38.4051,64.5503,55.8353,52.9779,22.22,18.77,80.7831,36.51,47.91,17.03,93.6178,197.0567,143.4943,45.5441,54.4539,189.7869,126.1106,275.6832,117.0257,75.8437,119.9128
2020-07-02,279.5802,187.5318,101.1265,161.1602,166.0053,92.141,56.208,149.5964,81.1226,166.98,16.71,17.1058,7.14,10.08,75.6266,39.0972,30.564,85.894,93.1733,35.3522,131.5241,26.5373,35.3522,160.3371,158.8437,48.916,39.314,66.7108,56.739,53.3259,22.11,18.65,80.8415,36.36,47.71,16.65,93.5193,198.3521,144.1754,46.11,54.4442,191.3025,127.1178,277.193,119.1241,75.6266,120.1973
2020-07-06,283.918,191.1861,102.0995,163.1038,168.0687,93.2017,56.6982,150.8453,81.9957,167.98,17.05,17.35,7.2,10.71,75.5888,39.3974,30.5445,85.8643,93.8328,35.4102,131.4256,26.7678,35.4102,159.8764,158.1932,49.7855,41.0458,71.5596,58.4298,54.0121,21.77,18.17,80.7928,36.1,46.86,15.95,95.3028,204.2057,144.8852,46.3234,55.3984,192.994,128.9561,281.5744,120.7659,75.5888,118.7651
2020-07-07,280.9741,189.5466,100.6352,161.2579,166.908,91.6106,55.6591,149.0116,79.8226,169.04,17.01,17.39,7.19,10.95,74.0878,39.1336,30.5445,85.8841,93.3199,35.3812,131.5634,26.6387,35.3812,161.3354,160.4167,49.0211,40.3952,70.1714,57.1471,53.5288,21.98,18.31,80.822,36.73,47.54,16.2,94.9382,201.1572,146.1226,44.9596,54.1744,191.8794,126.6288,278.9889,120.4065,74.0878,118.2339
2020-07-08,283.0602,191.749,100.982,162.4006,168.8921,91.9384,56.0267,150.201,80.0527,170.09,17.49,17.58,7.26,10.73,73.984,39.2882,30.5348,85.8841,93.5489,35.3909,131.5044,26.7032,35.3909,160.8939,159.7759,49.6517,41.4763,73.1922,57.5066,53.4902,21.81,18.07,80.8026,36.45,47.25,15.77,95.8447,203.4363,145.7965,44.9317,54.7526,192.3194,126.7266,283.8341,118.9687,73.984,119.1919
2020-07-09,281.6175,192.0453,99.3731,161.1016,168.8921,90.2509,54.9729,149.4726,77.7659,169.63,17.38,17.7663,7.12,10.39,73.5214,39.1791,30.5445,85.9039,93.2558,35.4199,131.6324,26.6387,35.4199,162.5341,162.3199,48.9351,41.505,73.3682,57.1568,53.2292,21.94,17.9,80.8026,37.2,47.88,15.79,95.9433,203.0564,144.4439,42.7979,53.4804,190.8331,124.0474,284.9788,117.5309,73.5214,117.6173
2020-07-10,284.4444,192.9934,101.0687,162.5373,168.9119,92.0831,55.7963,149.9631,80.0942,169.19,17.43,18.165,7.25,10.6,73.7479,39.3064,30.525,85.8742,93.5489,35.3425,131.5241,26.7032,35.3425,161.9113,161.5043,49.4033,41.218,72.7034,56.7778,53.9251,21.71,17.78,80.8026,36.59,47.23,15.87,97.5001,206.7089,147.2641,44.106,55.3309,190.3736,125.5923,284.4262,119.9596,73.7479,119.7705
2020-07-13,281.8709,189.991,101.2903,160.5742,164.9637,92.1024,55.1494,146.8608,79.8226,169.4,17.73,18.15,7.13,10.12,72.87,39.0881,30.525,85.8742,93.0817,35.3522,131.5831,26.5926,35.3522,162.2579,162.0383,49.1166,41.0171,71.8724,56.8653,53.6448,21.9,18.14,80.8123,37.05,47.16,15.98,95.5787,203.1344,146.9572,43.7349,55.5237,190.3931,125.7488,277.9331,119.6779,72.87,119.8843
2020-07-14,285.6434,192.2527,102.8606,163.2112,167.8306,93.5585,56.0855,149.7253,80.8412,170.19,17.97,18.35,7.23,10.24,73.4836,39.3792,30.564,85.8841,93.9702,35.4393,131.5536,26.7678,35.4393,162.3337,162.2713,49.9384,41.0362,71.2468,57.3803,54.0701,21.61,18.0,80.8415,36.42,46.17,15.94,96.4753,205.2771,149.2978,45.3121,55.8321,194.226,128.5454,281.2586,122.9032,73.4836,121.1364
2020-07-15,288.1778,193.4082,104.2864,166.1021,170.0726,95.7475,58.1146,154.4036,84.2658,170.34,18.17,18.1205,7.3,10.44,74.2011,39.6249,30.564,85.894,94.5565,35.4683,131.5634,27.0813,35.4683,161.8921,161.514,50.5309,41.0745,71.3543,57.8273,54.7564,21.41,17.99,80.8512,35.1,45.76,15.9,97.2341,208.988,149.3937,46.3512,57.1428,197.394,132.0949,283.0151,125.2056,74.2011,120.6906
2020-07-16,287.3395,192.2033,104.296,165.731,169.0706,95.9886,57.6735,152.9069,83.7613,168.73,17.78,18.105,7.27,10.1,73.3137,39.6249,30.5738,85.894,94.6389,35.4876,131.6324,27.1182,35.4876,162.3817,162.281,50.3684,40.4908,69.1743,57.2443,54.1958,21.49,18.12,80.8707,35.34,46.0,16.14,97.3819,208.2575,149.7294,46.1286,57.1139,196.9736,132.0069,279.4429,125.3708,73.3137,122.1892
2020-07-17,288.0998,192.7366,104.5754,167.0397,171.2333,96.2297,57.9333,154.3441,83.6643,170.12,18.01,18.06,7.28,10.01,74.2672,39.725,30.5835,85.9139,94.9778,35.536,131.6127,27.2288,35.536,162.113,161.9412,50.6742,40.6726,69.5555,57.7593,54.2828,21.42,18.09,80.8901,35.21,46.11,16.05,97.0666,206.9621,150.564,45.3771,56.632,199.7016,132.8478,281.1007,126.4589,74.2672,124.7787
2020-07-20,290.4978,196.4008,103.7855,167.489,173.5645,95.3039,57.698,155.5062,82.442,170.94,18.53,18.23,7.27,9.61,73.3798,39.9343,30.5835,85.894,95.5457,35.5456,131.6127,27.4132,35.5456,162.4201,162.3393,51.0851,41.2467,71.061,58.0605,54.3214,21.25,17.56,80.8804,35.36,46.1,15.83,98.1997,211.4425,149.0771,44.6256,56.3236,200.034,131.43,288.482,125.4874,73.3798,123.0239
2020-07-21,291.1022,195.4526,104.9704,168.3094,173.1776,96.3068,58.4136,155.2956,84.6636,173.0,19.67,18.4369,7.41,9.71,73.5591,39.9979,30.603,85.9139,95.9762,35.6327,131.7013,27.5516,35.6327,162.6696,162.4364,51.2093,41.5529,71.6085,58.4006,54.3504,21.21,17.75,80.9291,34.85,45.8,15.69,97.8647,211.5983,150.6215,47.4274,57.5283,199.5745,132.9163,285.6992,126.556,73.5591,123.7828
2020-07-22,292.7593,196.6477,105.5966,169.4717,174.2292,97.194,58.5018,155.3947,84.7897,175.63,21.44,18.2091,7.43,9.84,74.6825,40.0798,30.6225,85.9039,96.2144,35.6617,131.6915,27.653,35.6617,162.8328,162.9219,51.5247,41.4093,70.5136,58.1771,54.2054,21.08,17.69,80.9388,34.81,45.51,15.75,97.8351,213.332,151.6575,46.8151,57.5187,200.9727,134.0017,287.8504,127.9647,74.6825,125.6324
2020-07-23,289.2598,192.786,105.5581,168.8075,172.3046,97.4158,58.595,154.7405,85.4203,177.18,21.03,18.23,7.35,10.44,74.371,40.0161,30.603,85.9039,96.0678,35.6714,131.6915,27.6438,35.6714,163.8599,164.825,51.0373,41.1319,70.3181,57.322,54.0218,21.33,18.15,80.8999,34.79,46.09,15.88,96.1009,209.8062,152.1371,46.778,57.644,199.9558,133.7474,280.7751,127.7509,74.371,125.8506
2020-07-24,287.3882,191.7786,104.7007,167.2644,170.6579,96.7601,57.7029,152.1635,84.2173,178.7,21.21,18.0467,7.37,10.61,73.8235,40.0889,30.5933,85.9139,96.2327,35.623,131.7112,27.6991,35.623,163.8407,164.8153,50.6647,41.0266,69.3503,57.2443,53.9638,21.48,18.32,80.8999,35.32,46.43,15.89,96.0122,208.988,151.8685,46.4811,57.326,197.3256,132.6718,277.1535,127.3138,73.8235,124.8925
2020-07-27,289.484,194.0798,104.7488,168.7196,172.9891,97.0686,58.3401,154.9834,84.5375,182.23,22.83,18.16,7.44,10.16,74.5221,40.1526,30.5933,85.8841,96.48,35.6037,131.6127,27.8005,35.6037,163.2456,164.2036,51.238,41.6007,69.4285,58.3812,55.0367,21.32,18.0,80.8804,34.93,46.21,15.66,96.7808,211.8905,152.7511,46.4997,56.8537,199.154,133.3954,281.8507,129.3928,74.5221,123.318
2020-07-28,287.6904,192.1934,104.7199,167.323,171.2233,96.4418,57.7617,152.8355,84.227,183.75,22.77,18.18,7.36,10.6,76.0042,40.0616,30.603,85.9039,96.1777,35.6327,131.7604,27.7267,35.6327,164.1862,165.3397,50.98,41.151,69.1743,58.5269,54.6984,21.44,18.21,80.8999,35.25,46.56,15.77,96.0221,209.3971,153.1252,45.7018,56.6417,198.5674,132.3296,278.4857,126.6532,76.0042,125.1771
2020-07-29,291.1704,194.5341,105.8182,170.4581,174.745,98.0426,58.9626,154.8397,86.468,185.13,22.57,18.2913,7.44,10.86,77.4769,40.2709,30.6225,85.9238,96.7548,35.6907,131.8589,27.9573,35.6907,164.167,165.0581,51.6489,41.8782,70.4745,59.6541,54.7274,21.19,18.0,80.9583,34.48,46.31,15.53,97.0074,212.6307,153.7199,46.7131,57.8753,200.4349,134.5199,283.2519,127.9355,77.4769,125.9359
2020-07-30,290.1079,194.9687,104.6814,169.9209,174.7847,97.3387,58.7861,155.905,85.4882,183.76,21.76,18.1674,7.28,10.42,76.9765,40.3164,30.6225,85.9536,97.0479,35.7197,131.9771,28.0034,35.7197,164.9253,166.1456,50.9322,41.3902,70.0541,59.1391,53.9058,21.25,17.9,80.9972,34.63,46.68,15.71,97.4114,212.3872,153.4705,45.0245,56.8441,199.6038,133.4052,284.6729,125.3028,76.9765,125.6988
2020-07-31,292.5351,197.7933,104.4406,170.2237,175.8462,97.2519,58.2372,153.9377,84.5181,185.43,22.65,17.95,7.33,10.26,76.8349,40.4256,30.6518,85.9635,97.1853,35.7294,132.0362,28.2523,35.7294,164.9541,166.0388,49.8524,41.151,69.9075,58.5561,52.5139,21.11,17.6,81.0556,34.98,46.47,15.805,98.4362,212.7379,153.3842,44.7091,56.7766,198.186,132.7305,291.3733,125.3028,76.8349,125.7936
2020-08-03,294.3775,199.6007,104.7103,171.4738,177.4136,97.4929,59.2272,158.1105,85.4591,185.64,22.74,18.29,7.42,12.0,75.8154,40.3802,30.658,85.9639,97.1991,35.7894,132.0214,28.2097,35.7894,164.449,165.2029,50.8367,41.4667,71.3054,59.246,53.5868,20.93,17.35,81.0461,34.37,46.08,15.71,98.7318,213.4878,152.9717,44.9596,56.8922,200.7478,133.5616,298.1921,125.2154,75.8154,124.4657
2020-08-04,295.6155,200.292,105.3461,172.177,177.979,98.0137,59.6144,158.6616,86.1479,189.59,24.25,18.155,7.5,12.44,76.9482,40.3802,30.6776,85.9738,97.2359,35.8282,132.1791,28.2097,35.8282,165.5833,166.7777,51.0087,41.9356,72.3515,59.9942,54.1861,20.86,17.28,81.0851,34.15,45.78,15.51,99.2146,215.0365,155.1396,46.1193,56.6706,199.9265,134.1092,299.1691,126.6046,76.9482,125.8221
2020-08-05,297.4578,201.6648,105.8856,173.183,179.0703,98.5923,60.7809,161.1336,88.127,191.35,25.05,18.2012,7.62,12.59,76.5612,40.4167,30.6776,85.954,97.3924,35.8378,132.0116,28.256,35.8378,164.4778,165.3196,51.3336,42.3661,72.938,61.4518,54.1474,20.72,17.23,81.0364,33.47,45.14,15.32,99.3821,218.3675,154.7271,46.7409,57.5573,201.1096,136.6614,300.4815,128.8196,76.5612,124.3234
2020-08-06,299.4562,203.8771,105.9338,172.7044,178.5643,98.3415,60.727,161.2626,87.9205,193.89,26.88,18.1994,7.63,12.23,76.6839,40.4715,30.6678,85.954,97.5396,35.896,132.0313,28.4227,35.896,165.0063,166.243,51.3909,42.4235,73.1042,62.2292,54.1088,20.59,17.01,81.0656,33.48,44.82,15.27,101.2149,219.1856,154.871,46.3048,57.4994,200.0047,137.1698,304.1031,128.2075,76.6839,125.0443
2020-08-07,299.6121,202.4648,107.1573,172.9877,177.483,99.4794,61.6975,162.7095,90.0381,190.81,26.19,17.4717,7.54,12.81,77.779,40.4715,30.658,85.944,97.4108,35.8572,131.9327,28.4227,35.8572,164.1895,165.1349,51.1329,41.5624,70.7189,62.0446,54.1281,20.58,17.2,81.0266,32.95,44.74,15.58,101.3035,219.0688,155.5808,46.4533,58.8295,200.6109,139.2624,299.1888,128.8099,77.779,127.5674
2020-08-10,300.5674,202.2673,108.1978,173.603,176.5902,100.7716,62.3543,163.2249,91.9086,190.15,27.0,17.88,7.59,12.31,77.9017,40.4715,30.6678,85.9242,97.3463,35.8282,131.9031,28.3764,35.8282,163.786,164.3961,51.2189,41.5529,70.2887,63.3953,54.3891,20.52,17.28,81.0558,32.6,44.14,15.56,101.0769,220.6077,156.5881,47.9284,59.2632,199.6625,142.4599,298.2415,130.1712,77.9017,127.4725
2020-08-11,298.1402,199.8772,107.8798,172.431,175.1319,100.3088,61.967,160.9056,91.8839,179.94,23.33,17.71,7.52,12.22,76.7783,40.2796,30.658,85.9043,96.5091,35.7894,131.706,28.1542,35.7894,162.4888,162.4374,51.4196,41.3998,70.2008,63.9492,54.8337,20.68,17.62,80.9681,32.79,44.29,15.58,99.727,219.7213,155.389,47.7336,59.9474,197.6971,143.0661,292.9621,129.9659,76.7783,124.8641
2020-08-12,302.2246,203.5809,108.7071,173.7592,177.2747,100.6945,62.2611,162.2635,92.153,179.1,23.42,17.93,7.7,12.23,77.5524,40.3162,30.658,85.8845,96.7115,35.77,131.5483,28.2005,35.77,161.3166,160.9647,52.5376,41.9069,71.2272,64.9889,55.9936,20.4,17.16,80.9487,32.64,43.84,15.37,100.7616,223.9971,157.4898,48.2717,59.7354,200.9434,143.6137,299.3862,130.9083,77.5524,126.5999
2020-08-13,301.7079,203.9957,107.8028,173.8471,178.0187,100.1352,62.07,163.0465,91.1441,183.33,25.45,17.5,7.67,12.5,76.5989,40.2157,30.6385,85.8745,96.2607,35.6635,131.4399,28.043,35.6635,160.1636,159.2442,52.2891,41.7442,70.6993,64.6488,55.9259,20.43,17.13,80.8902,32.72,43.95,15.42,101.2149,224.9029,157.202,47.2883,59.3306,200.9336,142.8804,300.1164,130.7237,76.5989,126.1636
2020-08-14,301.7079,203.5809,108.1303,173.7202,177.364,100.3666,62.0161,161.7976,91.5127,182.54,24.58,17.79,7.66,13.32,76.6084,40.1517,30.6287,85.8845,96.0307,35.6053,131.5286,27.8856,35.6053,159.8946,158.622,51.754,41.8016,70.6602,63.9977,55.9163,20.42,17.14,80.9292,32.75,43.87,15.44,101.2149,225.1756,157.3267,47.8264,59.4945,200.298,143.2813,299.3763,130.9763,76.6084,125.2814
2020-08-17,302.6827,204.9833,107.8798,174.4722,179.1496,100.1641,62.3886,163.8989,91.4025,186.5,25.62,18.11,7.76,13.31,77.2314,40.2888,30.6385,85.8944,96.7023,35.6344,131.6074,28.0615,35.6344,160.4422,159.0206,52.2127,42.2513,72.1266,64.7168,56.1482,20.36,16.95,80.9292,32.57,44.01,15.25,101.2346,229.2566,158.0269,47.5388,58.656,202.0385,142.5283,301.942,131.5009,77.2314,124.9684
2020-08-18,303.3163,206.208,107.4752,174.1108,179.3976,99.7495,61.8004,163.4975,89.7665,188.18,25.88,18.54,7.72,13.71,76.8633,40.3984,30.658,85.9043,96.7207,35.7022,131.6863,28.0245,35.7022,161.086,160.1579,52.1554,42.4044,72.3515,62.6956,56.3416,20.32,16.79,80.9876,32.89,44.12,15.26,102.1312,231.0488,158.5162,46.8615,58.2126,201.8136,141.619,302.84,130.9083,76.8633,124.3898
2020-08-19,302.0296,205.2993,106.9935,173.0072,177.6021,99.2962,61.7906,163.9286,89.7665,182.24,24.88,18.585,7.73,13.8,75.5133,40.2888,30.6483,85.9043,96.3435,35.6731,131.6074,27.9874,35.6731,160.4326,159.1567,51.9165,41.9164,71.5889,62.5207,56.0419,20.4,16.89,81.0169,32.88,44.22,15.47,101.7371,229.7923,157.461,46.3419,58.1837,200.9629,141.4038,302.3663,130.2768,75.5133,124.0199
2020-08-20,302.9849,207.1956,106.454,172.7337,178.2568,98.6887,61.57,163.9782,89.0195,183.5,25.61,18.68,7.7,13.43,76.2308,40.435,30.6776,85.9043,96.7391,35.7216,131.7159,28.0893,35.7216,161.48,160.5953,51.8113,41.8016,71.804,60.6842,55.8389,20.33,16.67,81.0169,33.02,44.14,15.52,102.8111,230.4839,157.1732,45.3214,57.6151,200.4643,140.8074,306.2642,129.8856,76.2308,122.986
2020-08-21,304.0669,208.2919,106.4444,172.5384,178.0385,98.3994,61.0505,162.4716,88.1997,182.03,24.9,18.32,7.6,13.76,76.3535,40.3802,30.6776,85.8944,96.7207,35.7119,131.7356,28.0615,35.7119,161.9892,161.5577,51.41,42.0695,72.5861,60.9562,55.6843,20.26,16.55,80.9974,33.27,43.82,15.44,102.2889,231.8474,157.3746,44.9039,57.3934,200.2883,141.0909,309.4516,128.9362,76.3535,122.9955
2020-08-24,307.157,210.119,107.8895,174.0718,178.1973,100.2798,61.7563,162.3973,90.2603,181.0,24.6,18.2599,7.66,14.03,76.8444,40.5721,30.6678,85.8845,97.2451,35.7022,131.6666,28.2931,35.7022,161.6337,161.2952,52.1745,42.4905,73.6712,61.7725,56.3029,20.06,16.44,80.9876,32.89,43.22,15.28,103.4023,234.4869,158.7943,46.1935,58.7524,199.1247,143.5942,311.9679,131.2094,76.8444,124.2286
2020-08-25,308.2293,211.4523,107.6968,174.2476,179.1695,100.0388,61.8347,163.4186,90.2224,181.22,24.76,18.38,7.8,13.87,77.0426,40.5995,30.6678,85.8944,97.4108,35.6731,131.568,28.3209,35.6731,160.7881,160.0607,52.2222,42.8828,74.8248,62.6956,56.2256,19.99,16.31,80.9389,32.85,43.31,15.12,104.2892,235.198,158.5257,45.6183,58.868,200.5034,143.3888,313.458,130.7917,77.0426,123.0809
2020-08-26,311.3779,215.3238,107.4656,174.5796,180.3103,99.5469,61.4083,163.0713,89.053,183.36,25.57,18.52,7.81,13.58,76.3346,40.636,30.6678,85.8944,97.3924,35.6828,131.568,28.3301,35.6828,160.3365,159.4483,52.6905,42.9211,75.0985,63.094,56.3802,19.78,15.97,80.9681,33.09,43.2,15.08,107.4915,238.3439,158.756,44.5699,58.4825,200.1416,143.4475,319.9413,131.7243,76.3346,121.4494
