Date,KOSPI Index,M1WO Index,M1EF Index,KBPMABIN Index,BTSYTRUH Index,JPEIGLBL Index,LGCPTRUU Index,RUGL Index,BCOMTR Index,BCOMGCTR Index
2020-01-23,2246.13,7053.11,531.28,256.5013,686.1438,890.68,280.8127,5963.0,166.5132,381.9702
2020-01-24,,7021.58,529.96,,687.2263,890.88,281.2989,5969.612,164.5848,383.5906
2020-01-27,,6906.62,522.19,,690.3442,889.01,281.707,5936.231,162.2946,384.9764
2020-01-28,2176.72,6954.85,521.6,257.7225,689.3785,891.6,281.0611,5933.188,162.4844,383.0724
2020-01-29,2185.28,6957.84,519.61,258.0775,690.6208,894.43,281.7923,5930.889,161.5131,383.1373
2020-01-30,2148.0,6954.06,507.91,258.3802,691.7619,896.06,282.2049,5924.21,159.9879,386.3626
2020-01-31,2119.01,6867.6,502.96,258.2885,692.6771,897.18,282.9753,5894.803,159.3501,386.063
2020-02-03,2118.88,6893.86,501.99,258.5244,692.6576,897.48,282.6783,5882.437,157.7522,384.7752
2020-02-04,2157.9,6987.25,513.84,257.6547,690.9142,896.61,281.672,5926.294,157.8078,378.2508
2020-02-05,2165.63,7050.85,515.73,258.0742,689.2849,896.95,280.9701,5929.334,159.1789,380.0422
2020-02-06,2227.94,7085.53,521.88,258.0172,689.1739,897.98,281.0769,5952.172,159.6586,381.8095
2020-02-07,2211.95,7051.8,516.81,258.1793,691.1618,898.86,281.9057,5952.519,159.2226,382.6529
2020-02-10,2201.07,7076.75,514.65,258.2205,692.4727,898.52,282.0079,5988.154,158.0585,384.1859
2020-02-11,2223.12,7100.85,520.56,258.3547,691.6871,899.2,281.6074,5996.352,158.4605,381.9161
2020-02-12,2238.38,7141.14,525.44,258.2318,690.8726,899.78,281.1294,6012.616,160.1126,382.2974
2020-02-13,2232.96,7128.39,523.74,258.2873,691.0956,900.61,281.0973,6036.547,160.4669,384.0654
2020-02-14,2243.59,7133.23,523.87,257.6547,691.5291,902.96,281.5096,6095.611,160.611,385.9307
2020-02-17,2242.17,7131.27,524.7,258.0884,691.7656,,281.4218,6086.542,,
2020-02-18,2208.88,7104.47,518.87,258.8119,692.7376,904.06,281.8668,6088.379,162.1772,390.1817
2020-02-19,2210.34,7133.99,522.69,258.8807,692.6777,904.77,281.4573,6030.741,163.1701,392.1936
2020-02-20,2195.5,7102.37,518.72,259.1912,693.9764,905.52,281.8668,6063.809,162.4205,394.3274
2020-02-21,2162.84,7051.48,513.59,260.2208,695.6591,908.24,282.8636,6074.027,162.5066,401.2308
2020-02-24,2079.04,6840.69,499.9,260.7354,697.424,907.42,283.2987,6001.616,159.6513,408.0476
2020-02-25,2103.61,6660.77,500.51,260.5061,698.8848,905.36,283.667,5872.239,158.185,401.5909
2020-02-26,2076.77,6629.23,494.26,260.8571,698.7215,902.49,283.3241,5801.242,156.958,399.9283
2020-02-27,2054.89,6392.67,488.32,260.1776,699.0055,895.65,283.3054,5580.043,154.7179,399.799
2020-02-28,1987.01,6287.12,476.44,261.6667,702.9146,889.88,283.9208,5411.867,151.3185,381.3654
2020-03-02,2002.51,6496.59,481.94,261.133,703.5525,895.19,284.8836,5535.852,154.5201,388.2534
2020-03-03,2014.15,6400.93,487.07,261.0409,704.5931,902.68,286.3567,5570.352,156.0566,400.341
2020-03-04,2059.33,6588.02,491.9,261.9291,705.8731,910.09,286.6721,5724.58,156.1423,400.013
2020-03-05,2085.26,6440.97,492.65,261.5219,706.3432,905.87,287.6519,5674.332,154.9835,406.1125
2020-03-06,2040.22,6314.63,479.73,261.3009,712.4234,902.53,290.1287,5571.487,150.9587,407.1968
2020-03-09,1954.77,5862.36,449.33,262.8461,717.2314,869.11,288.5911,5219.135,144.6936,408.0002
2020-03-10,1962.93,6029.17,457.22,261.5572,710.139,865.04,283.3649,5294.29,147.784,404.2674
2020-03-11,1908.27,5794.77,448.78,261.4633,709.4381,850.6,280.4575,5056.379,145.6599,399.9083
2020-03-12,1834.33,5220.98,418.7,261.3478,704.904,813.42,274.08,4550.417,141.1066,387.2305
2020-03-13,1771.44,5530.74,422.54,258.6995,699.2197,814.85,271.2872,4660.509,139.276,369.3218
2020-03-16,1714.86,5005.16,395.09,260.0499,699.5038,793.83,270.2982,4017.424,133.4574,361.8234
2020-03-17,1672.44,5211.46,392.01,261.1468,694.4361,786.2,263.5778,4065.389,132.251,371.4273
2020-03-18,1591.2,4944.96,373.58,259.9828,686.6383,746.57,254.1031,3675.242,126.8581,359.8847
2020-03-19,1457.64,4981.85,363.63,257.8582,689.6687,728.19,249.7509,3626.313,131.0129,360.3008
2020-03-20,1566.15,4854.18,381.11,258.1398,696.4029,744.24,249.5356,3606.534,130.3159,361.7135
2020-03-23,1482.46,4710.78,359.79,256.8518,700.5948,731.29,250.2206,3472.364,132.2568,382.2861
2020-03-24,1609.97,5124.26,380.45,257.0353,699.2672,743.51,251.764,3785.705,136.0065,404.3088
2020-03-25,1704.76,5251.88,397.02,257.8638,698.0894,770.03,254.5091,4012.514,136.472,397.2596
2020-03-26,1686.24,5515.94,404.11,259.365,701.8457,785.99,259.0328,4172.033,135.0656,403.5796
2020-03-27,1717.73,5373.88,399.97,259.0129,703.7439,778.1,261.393,4178.102,133.763,402.0725
2020-03-30,1717.12,5507.08,395.18,258.4926,704.8576,771.1,263.0072,4189.271,132.3753,399.423
2020-03-31,1754.64,5455.06,403.06,258.6914,702.3693,778.16,263.4351,4187.877,131.9359,388.0965
2020-04-01,1685.46,5244.81,393.03,258.6417,703.8937,768.93,263.0821,3969.548,128.592,386.8335
2020-04-02,1724.86,5308.51,398.41,259.0178,704.1017,770.26,262.5429,3910.866,131.2772,398.0889
2020-04-03,1725.44,5232.13,395.18,258.8162,704.5489,772.78,262.1087,3835.991,132.6578,400.0344
2020-04-06,1791.88,5540.3,405.69,258.9337,703.0661,771.53,262.1289,4056.846,133.9859,411.7536
2020-04-07,1823.6,5580.41,417.27,258.7407,701.0422,775.59,263.7391,4183.589,134.8425,409.2757
2020-04-08,1807.14,5713.85,415.24,259.5575,701.0864,774.77,264.7994,4346.91,134.6888,409.4229
2020-04-09,1836.21,5804.27,421.86,260.2898,702.6821,788.27,269.105,4542.227,135.3908,426.0755
2020-04-10,1860.7,5808.06,422.16,260.3917,702.7764,,269.1075,4545.722,,
2020-04-13,1825.76,5763.33,419.79,260.0682,702.3785,791.71,270.9401,4427.259,135.1981,428.1719
2020-04-14,1857.08,5911.1,426.04,260.1045,701.9052,797.02,273.1267,4498.695,134.4888,429.9984
2020-04-15,,5774.0,422.23,,704.0172,790.66,273.5874,4336.927,132.1739,423.0251
2020-04-16,1857.07,5786.44,420.68,260.3994,705.0904,790.15,273.6147,4269.817,132.364,420.9621
2020-04-17,1914.53,5943.25,428.52,260.1131,704.1888,792.95,273.8768,4403.364,132.4482,412.9677
2020-04-20,1898.36,5874.1,427.58,260.1974,703.7133,789.49,273.6691,4292.312,132.2049,415.9917
2020-04-21,1879.38,5692.45,417.59,259.9865,704.3695,782.73,273.2128,4193.643,126.9362,410.3046
2020-04-22,1896.15,5798.82,422.61,259.2098,703.562,781.14,272.8149,4216.571,129.4404,422.5826
2020-04-23,1914.73,5817.27,424.14,259.2306,705.0444,782.73,273.8711,4218.888,129.641,424.3101
2020-04-24,1889.01,5856.72,418.24,259.4036,706.4228,782.22,273.9925,4218.053,128.4981,421.9291
2020-04-27,1922.77,5960.44,425.82,258.8908,705.7364,780.31,273.8016,4353.847,127.0348,419.0649
2020-04-28,1934.09,5963.01,429.33,258.9963,706.9637,780.91,274.5426,4410.214,127.2242,418.6774
2020-04-29,1947.56,6103.31,437.44,259.5471,707.229,787.97,274.9725,4505.44,127.7246,416.5394
2020-04-30,,6051.0,439.97,,708.3639,795.28,276.1129,4486.017,129.9062,411.8731
2020-05-01,,5909.75,436.08,,707.8364,795.51,275.6856,4361.977,129.4976,413.5033
2020-05-04,1895.37,5889.39,422.39,259.8146,707.5412,794.34,274.574,4294.069,130.0627,416.522
2020-05-05,,5949.91,426.09,,707.1157,801.14,274.2165,4325.071,132.9165,415.8669
2020-05-06,1928.76,5919.11,427.5,259.6663,705.0422,800.0,272.5054,4268.629,131.1085,410.4954
2020-05-07,1928.61,5975.63,426.68,260.3093,706.392,803.74,273.061,4325.539,132.2496,419.5648
2020-05-08,1945.82,6081.66,433.8,260.9485,705.7374,806.48,272.978,4433.153,132.9422,416.8123
2020-05-11,1935.4,6078.4,435.82,260.5711,704.5178,810.85,271.5406,4383.114,131.7972,413.0189
2020-05-12,1922.17,6000.57,432.68,261.0708,705.6107,813.72,272.6556,4219.667,131.306,414.7441
2020-05-13,1940.42,5895.94,432.64,261.5718,706.7827,810.71,272.6444,4115.505,129.3234,417.0669
2020-05-14,1924.96,5901.32,428.74,261.7216,707.1834,807.47,272.5964,4102.208,130.7416,423.1544
2020-05-15,1927.28,5927.19,428.96,261.7437,706.6261,813.15,272.8487,4077.949,131.5352,426.996
2020-05-18,1937.11,6106.75,434.41,261.5253,705.0106,821.73,273.1082,4272.454,134.4572,421.8562
2020-05-19,1980.61,6084.75,440.46,261.4856,705.6059,825.27,274.695,4284.882,134.9047,424.5627
2020-05-20,1989.64,6175.83,443.46,261.8427,706.5014,834.38,276.4149,4311.323,135.6881,426.4239
2020-05-21,1998.31,6123.53,442.75,262.0781,707.2949,841.33,276.5611,4304.085,134.4284,419.4939
2020-05-22,1970.13,6117.67,431.04,262.1612,707.7684,838.98,276.4195,4284.337,133.8446,423.5046
2020-05-25,1994.6,6147.01,434.12,262.4119,707.4846,,276.4744,4313.8,,
2020-05-26,2029.78,6242.87,441.43,262.2115,705.9963,843.48,277.5311,4480.181,135.1481,417.4003
2020-05-27,2031.2,6309.74,441.8,262.3429,706.7687,842.89,278.0025,4514.694,133.697,417.0636
2020-05-28,2028.54,6344.02,440.88,262.2541,706.7179,842.27,278.7779,4536.021,133.9122,417.4274
2020-05-29,2029.6,6343.31,443.35,262.0941,707.7752,840.89,280.1256,4499.028,135.5447,423.0806
2020-06-01,2065.08,6390.87,453.57,261.6355,706.4607,843.68,280.4047,4588.605,135.4956,422.7471
2020-06-02,2087.19,6459.45,461.29,261.9218,706.004,847.88,281.411,4668.71,136.0742,418.8119
2020-06-03,2147.0,6564.82,471.12,261.4317,703.6233,855.42,281.7882,4822.143,136.3276,411.761
2020-06-04,2151.18,6553.52,471.63,261.3652,702.5807,855.02,282.5837,4823.98,137.2916,417.2213
2020-06-05,2181.87,6696.19,478.26,261.0538,700.4047,858.31,283.7097,4984.656,138.0206,406.4991
2020-06-08,2184.29,6759.27,480.57,261.2225,701.3048,863.47,284.6432,5083.039,137.9102,411.842
2020-06-09,2188.92,6721.9,481.6,261.9913,702.7834,863.35,285.1388,5013.968,138.0927,415.9017
2020-06-10,2195.69,6698.6,483.03,261.9169,703.8991,863.5,285.7805,4902.323,138.6834,415.6139
2020-06-11,2176.78,6365.65,474.07,261.9101,707.1797,857.7,285.4469,4654.752,136.7408,420.2292
2020-06-12,2132.3,6396.2,470.96,261.8151,706.7297,856.83,284.2339,4752.55,135.9162,419.6273
2020-06-15,2030.82,6417.09,461.13,261.3782,707.0024,853.31,284.6091,4745.801,135.791,417.1937
2020-06-16,2138.05,6557.93,472.4,261.5653,706.0202,862.71,285.7648,4868.718,136.4228,419.4421
2020-06-17,2141.05,6554.47,474.7,261.5883,706.2676,862.63,285.763,4833.502,136.7024,419.2268
2020-06-18,2133.48,6548.07,475.2,261.9748,706.8071,862.81,285.6729,4803.448,136.8027,418.1418
2020-06-19,2141.32,6529.28,478.18,261.6001,706.6838,865.27,285.5589,4693.677,137.7724,423.4338
2020-06-22,2126.73,6555.94,477.87,261.5787,707.417,865.76,286.0614,4695.229,138.3259,426.6767
2020-06-23,2131.24,6609.95,484.83,261.8026,706.7102,867.27,286.4698,4697.789,138.067,430.4467
2020-06-24,2161.51,6444.68,483.09,261.9692,707.7602,865.42,285.8358,4596.825,135.9296,428.7819
2020-06-25,2112.37,6484.17,480.07,262.1539,708.5516,864.67,285.3444,4602.224,135.3739,427.6967
2020-06-26,2134.65,6377.24,477.44,262.3779,709.0692,865.31,285.5496,4560.403,134.8875,430.0416
2020-06-29,2093.48,6435.91,475.3,261.9754,709.0948,864.56,285.7168,4583.923,137.0737,430.2646
2020-06-30,2108.33,6511.1,475.94,261.6747,708.5332,865.37,285.9669,4620.483,138.6382,434.9285
2020-07-01,2106.7,6539.44,478.91,261.6323,706.6158,868.19,286.3663,4701.125,139.0814,429.9541
2020-07-02,2135.37,6588.83,490.25,261.92,707.6169,872.53,287.1509,4725.566,140.0398,432.3957
2020-07-03,2152.41,6585.25,494.88,261.8602,707.7545,,287.3141,4722.013,,
2020-07-06,2187.93,6697.45,508.13,261.628,707.5589,876.94,288.4029,4740.451,141.2104,433.2484
2020-07-07,2164.17,6635.37,504.6,261.9525,708.2516,876.2,288.7219,4642.304,141.982,437.2119
2020-07-08,2158.88,6663.46,513.11,262.156,708.8228,875.38,289.0159,4633.487,142.5187,439.7984
2020-07-09,2167.9,6629.54,517.88,261.9071,710.1041,874.9,289.6642,4582.768,141.5669,435.7408
2020-07-10,2150.25,6685.37,512.93,261.9309,709.9557,873.5,289.6164,4600.501,142.1855,435.2579
2020-07-13,2186.06,6668.1,514.04,261.6702,708.5156,875.01,289.9341,4596.807,141.8748,438.2104
2020-07-14,2183.61,6718.74,508.39,261.6886,709.7927,873.22,290.506,4601.657,141.2065,437.7591
2020-07-15,2201.88,6801.99,511.86,261.7196,709.1281,876.51,291.1204,4657.304,142.251,437.7847
2020-07-16,2183.76,6772.57,502.2,262.1562,710.2745,877.8,291.8456,4594.781,141.8418,434.1969
2020-07-17,2201.19,6787.83,506.65,262.3783,709.8358,879.88,291.7146,4620.09,141.8882,435.9102
2020-07-20,2198.2,6844.35,511.19,262.7009,710.5939,883.33,292.6753,4570.334,141.4959,437.4369
2020-07-21,2228.83,6869.83,521.46,262.4565,710.9846,889.09,293.9893,4607.443,143.5805,444.4512
2020-07-22,2228.66,6888.32,517.58,262.6531,712.0235,892.14,295.187,4662.423,144.5464,449.9204
2020-07-23,2216.19,6830.53,517.69,262.9329,712.5138,892.92,295.6016,4638.455,145.369,455.8175
2020-07-24,2200.44,6781.78,509.49,263.2202,712.0015,890.76,295.6202,4609.609,145.4245,457.6733
2020-07-27,2217.86,6841.14,515.59,263.4146,712.6065,892.17,296.6684,4629.811,146.1777,464.8572
2020-07-28,2256.99,6806.51,519.88,263.0994,713.0683,891.54,296.7015,4698.577,146.2388,466.8793
2020-07-29,2263.16,6865.15,522.12,263.3094,712.97,893.69,296.9294,4773.577,147.2259,469.9236
2020-07-30,2267.01,6819.28,519.96,263.573,714.369,894.11,297.619,4750.361,145.6468,467.5714
2020-07-31,2249.37,6822.6,518.47,263.4099,714.2037,897.35,298.0522,4752.119,146.551,472.1135
2020-08-03,2251.04,6879.24,518.0,263.2614,713.4616,898.42,297.1075,4705.867,149.1733,472.2127
2020-08-04,2279.97,6917.0,523.63,263.1548,715.0015,901.71,298.1667,4781.783,150.5371,480.4634
2020-08-05,2311.86,6973.59,530.13,263.3502,713.8134,905.59,299.0536,4803.249,151.9202,487.1927
2020-08-06,2342.61,6986.29,531.88,263.2736,714.5916,908.09,299.3784,4793.688,152.2354,491.9725
2020-08-07,2351.67,6975.41,523.62,263.1187,713.7677,908.8,298.597,4826.626,150.3384,482.1316
2020-08-10,2386.38,6990.05,522.24,262.7398,713.9134,910.2,298.5576,4845.773,151.3065,484.9171
2020-08-11,2418.67,6985.91,524.57,262.9826,711.4209,910.32,297.3436,4835.505,149.1477,462.7137
2020-08-12,2432.35,7082.08,525.94,262.7151,710.3411,908.03,297.2877,4864.627,149.9563,463.3569
2020-08-13,2437.53,7079.14,527.1,262.9666,708.9496,907.73,296.555,4822.44,151.1671,468.4459
2020-08-14,2407.49,7062.16,525.66,262.5456,708.7496,903.46,296.0754,4812.268,151.1018,463.5498
2020-08-17,,7091.24,528.94,,709.8992,902.16,296.5657,4840.623,153.6884,475.1795
2020-08-18,2348.24,7107.75,531.37,263.0649,710.4336,900.7,297.1557,4815.515,154.662,478.6044
2020-08-19,2360.54,7093.95,528.72,263.0443,710.4137,902.66,296.9465,4753.312,154.3651,468.4303
2020-08-20,2274.22,7078.83,519.66,262.7615,710.9402,901.27,296.8764,4797.798,153.187,462.7733
2020-08-21,2304.59,7087.9,525.11,262.3705,710.9424,902.81,296.701,4811.042,152.4965,462.8935
2020-08-24,2329.83,7162.36,533.0,262.6871,711.1285,904.89,296.9662,4851.638,152.9137,461.0432
2020-08-25,2366.73,7180.07,536.15,262.5687,709.0906,902.43,296.2675,4855.454,153.689,457.2167
2020-08-26,2369.32,7248.7,538.4,262.4353,708.3828,900.8,296.0233,4834.472,154.2883,464.2078
2020-08-27,2344.45,7239.31,537.48,262.284,706.9213,899.39,294.7811,4854.808,154.9686,459.4779
2020-08-28,2353.8,7281.77,539.6,261.6427,706.8406,898.75,295.9179,4902.695,156.0781,469.536
2020-08-31,2326.17,7278.44,529.93,261.1606,707.4269,900.02,297.1513,4874.603,156.4625,470.4196
2020-09-01,2349.55,7313.54,538.84,260.6625,708.0828,906.28,297.93,4862.478,156.8631,470.4923
2020-09-02,2364.37,7393.55,538.31,261.0477,709.9331,911.19,298.1371,4922.369,155.4359,462.3625
2020-09-03,2395.9,7192.2,533.55,261.086,710.8389,911.24,298.4055,4908.64,154.2912,460.7233
2020-09-04,2368.25,7114.62,529.05,260.9862,708.8194,907.41,296.2076,4858.448,154.492,459.8925
2020-09-07,2384.22,7139.89,526.74,260.7779,708.2758,,296.3548,4871.954,,
2020-09-08,2401.91,6981.08,523.37,261.2378,710.0168,904.52,296.2809,4835.686,152.3703,462.0139
2020-09-09,2375.81,7098.03,522.54,261.6084,709.3304,903.77,295.9356,4860.545,153.0287,464.7972
2020-09-10,2396.48,7021.31,522.38,261.5911,709.2694,904.16,296.3815,4828.407,152.5703,467.0336
2020-09-11,2396.69,7022.47,525.5,261.3861,710.6796,903.44,296.5205,4793.742,152.7145,463.1358
2020-09-14,2427.91,7107.22,531.52,261.5011,711.0169,903.02,297.1501,4882.715,153.1189,466.8969
2020-09-15,2443.58,7141.72,535.54,261.7428,710.9941,904.31,296.9233,4914.646,153.2288,467.4927
2020-09-16,2435.92,7128.62,537.73,262.0553,711.0718,903.44,297.007,4956.129,154.299,468.5165
2020-09-17,2406.17,7069.6,532.98,261.9122,711.7366,900.09,297.0573,4908.277,154.49,463.62
2020-09-18,2412.4,7023.56,533.82,261.8108,711.2831,898.24,297.2431,4825.576,155.7289,466.5222
2020-09-21,2389.39,6909.58,525.07,261.8883,712.322,889.97,296.225,4678.031,151.869,454.2814
2020-09-22,2332.59,6950.84,521.62,262.2607,712.3173,887.16,295.822,4695.468,151.5249,453.5694
2020-09-23,2333.24,6838.88,519.14,262.4306,712.0405,882.69,295.193,4600.016,151.0351,444.2501
2020-09-24,2272.7,6823.47,509.54,262.7331,712.3477,880.39,294.3812,4600.302,151.2472,446.2724
2020-09-25,2278.79,6902.63,510.22,262.8015,712.5817,883.43,293.772,4653.67,150.8655,443.7532
2020-09-28,2308.08,7019.96,515.54,262.8827,712.3164,884.23,294.1818,4756.294,151.5106,447.5613
2020-09-29,2327.89,7004.56,515.04,262.9805,713.0407,883.49,295.1483,4715.039,149.974,452.532
2020-09-30,,7027.34,521.43,,711.925,885.13,294.8204,4727.945,151.2189,450.7024
2020-10-01,,7066.01,522.8,,711.8866,886.64,295.1425,4809.473,149.9318,455.6494
2020-10-02,,7013.77,521.48,,711.7993,885.41,294.9007,4861.973,148.981,453.582
2020-10-05,2358.0,7136.25,526.15,262.3309,710.3826,887.21,294.9972,4907.322,151.6342,456.558
2020-10-06,2365.9,7074.28,531.49,261.6622,710.3117,888.94,295.8087,4901.479,152.3827,453.8723
2020-10-07,2386.94,7153.99,534.12,261.7197,709.6174,889.65,294.9583,4883.906,153.2484,449.5935
2020-10-08,2391.96,7208.48,538.74,261.7372,710.4273,894.03,295.4989,4940.444,154.0087,450.6171
2020-10-09,,7269.13,541.2,,710.7996,897.18,296.2087,4922.789,156.3432,458.0132
2020-10-12,2403.73,7358.7,548.27,261.6971,711.0963,,296.3494,4946.542,155.3359,458.6589
2020-10-13,2403.15,7317.9,547.91,262.1631,712.2945,899.32,296.8982,4887.142,154.8916,450.5041
2020-10-14,2380.48,7286.85,547.53,262.2482,712.784,898.46,297.2227,4842.002,155.8007,453.5253
2020-10-15,2361.21,7234.53,540.29,262.6078,713.3444,897.11,296.4263,4839.911,156.7415,453.9071
2020-10-16,2341.53,7247.08,542.01,262.1695,713.5281,898.45,296.7113,4780.347,156.6307,453.3139
2020-10-19,2346.74,7181.12,543.56,262.8138,713.0792,897.17,297.1104,4756.285,157.0258,454.5782
2020-10-20,2358.41,7195.38,546.78,262.5495,712.2841,894.68,296.7838,4774.671,157.7982,455.4593
2020-10-21,2370.86,7180.99,548.69,262.0502,711.3359,891.94,297.127,4774.245,158.2179,458.8133
2020-10-22,2355.05,7190.79,548.04,262.2054,710.0381,890.12,296.2008,4792.233,157.6012,452.8937
2020-10-23,2360.81,7219.4,548.03,262.2531,710.2472,889.23,296.5173,4811.013,157.022,453.0376
2020-10-26,2343.91,7099.26,545.23,262.3841,711.1328,889.13,296.851,4738.264,156.3046,453.1603
2020-10-27,2330.84,7074.29,546.85,262.144,712.4698,891.39,297.662,4669.767,157.0624,454.6358
2020-10-28,2345.26,6851.5,540.48,262.3397,712.5155,888.13,296.5492,4550.958,153.9736,446.8613
2020-10-29,2326.67,6887.09,540.19,262.1719,712.315,886.0,295.0212,4590.394,152.858,444.1992
2020-10-30,2267.15,6811.78,532.17,261.9216,711.544,884.07,294.6377,4572.54,153.349,447.0302
2020-11-02,2300.16,6898.66,537.62,261.3411,711.8916,884.41,294.9288,4659.1,153.9511,450.0302
2020-11-03,2343.31,7038.76,540.6,261.2222,711.3027,888.24,295.7417,4770.022,154.2368,454.2879
2020-11-04,2357.32,7179.43,547.54,261.6167,713.5594,897.3,297.6194,4793.843,155.1609,450.9124
2020-11-05,2413.79,7328.64,562.52,261.9928,713.7697,905.84,299.3839,4845.453,156.2287,462.9461
2020-11-06,2416.5,7339.43,567.41,261.644,712.5458,903.6,299.3363,4814.404,155.4409,464.1126
2020-11-09,2447.2,7435.16,575.14,261.627,708.7129,909.8,298.1379,5001.816,155.2841,440.9389
2020-11-10,2452.83,7450.7,569.15,260.9862,707.777,907.98,297.9153,5146.044,157.8803,446.2023
2020-11-11,2485.87,7513.69,568.64,260.668,707.8174,,297.4931,5175.17,157.9613,442.6773
2020-11-12,2475.62,7458.69,570.22,260.8887,709.8979,912.62,298.764,5101.198,157.3589,445.5289
2020-11-13,2493.87,7518.61,573.23,261.0569,710.483,913.3,298.91,5166.253,157.3752,448.5632
2020-11-16,2543.03,7614.48,580.32,261.1282,710.5356,914.55,299.4326,5250.08,157.4725,448.8276
2020-11-17,2539.15,7605.91,579.55,261.1624,711.3627,913.23,300.4487,5273.644,157.7175,448.1652
2020-11-18,2545.64,7561.73,582.51,261.4684,711.4155,914.4,300.8618,5210.446,158.364,445.2991
2020-11-19,2547.42,7570.83,579.09,261.3693,711.9748,915.41,301.2158,5207.673,156.9679,442.3856
2020-11-20,2553.5,7552.23,583.35,261.4126,712.7944,917.08,301.9862,5205.042,158.2492,445.0643
2020-11-23,2602.59,7573.1,588.8,261.7253,712.4101,916.2,301.4884,5200.39,158.2994,436.9872
2020-11-24,2617.76,7693.22,591.44,261.6137,711.89,916.71,301.9135,5253.426,159.5275,429.121
2020-11-25,2601.54,7700.73,587.76,261.2485,711.9784,917.01,302.1986,5260.467,159.6807,429.1931
2020-11-26,2625.91,7702.49,593.21,261.0432,712.3512,,302.2366,5259.989,,
2020-11-27,2633.45,7736.58,593.76,261.2901,712.6463,918.18,303.2087,5243.502,159.7036,423.7212
2020-11-30,2591.34,7682.74,581.39,261.0733,712.4829,917.22,303.6561,5177.258,158.7354,422.0181
2020-12-01,2634.25,7760.37,590.54,261.2457,710.2649,918.04,303.2108,5230.265,159.1436,431.0239
2020-12-02,2675.9,7775.4,592.83,260.9689,710.0534,918.39,303.3567,5215.194,159.0292,433.7027
2020-12-03,2696.22,7798.08,598.03,261.1973,711.1139,921.53,305.0052,5270.913,158.1093,436.2867
2020-12-04,2731.45,7852.99,603.62,261.043,710.183,922.59,304.1429,5324.086,158.6061,436.027
2020-12-07,2745.44,7841.88,604.77,261.1692,711.76,922.29,304.6989,5287.818,157.8423,442.1914
2020-12-08,2700.93,7860.41,605.18,261.1992,712.9644,921.64,304.7346,5273.412,157.2727,444.3014
2020-12-09,2755.47,7817.46,605.97,261.1579,712.728,921.09,303.8551,5258.305,157.857,435.6766
2020-12-10,2746.46,7820.93,605.58,261.1684,713.7003,922.53,304.8311,5241.053,159.8641,435.4169
2020-12-11,2770.06,7801.14,606.87,261.13,714.6384,924.16,304.8075,5242.14,159.8218,436.8871
2020-12-14,2762.2,7794.46,603.4,261.0014,714.1446,925.15,304.9983,5239.485,160.5002,434.1648
2020-12-15,2756.82,7866.86,603.29,260.9763,713.6096,926.48,304.9698,5316.576,161.6163,439.6635
2020-12-16,2771.79,7899.79,609.86,260.6757,712.8465,927.97,305.3554,5344.176,162.2834,440.565
2020-12-17,2770.43,7960.25,614.47,260.3513,712.9072,930.08,306.0699,5378.357,164.0736,447.9833
2020-12-18,2772.18,7935.06,612.27,260.6239,712.8914,930.5,305.666,5265.338,165.0604,447.6287
2020-12-21,2778.65,7871.72,606.8,260.7671,713.4538,928.78,305.2641,5207.495,164.3014,446.186
2020-12-22,2733.68,7866.35,602.8,261.077,714.2104,929.53,305.399,5232.173,163.4217,443.2248
2020-12-23,2759.82,7891.3,607.37,261.3301,712.2871,930.02,305.1838,5245.822,164.4411,445.0744
2020-12-24,2806.86,7914.42,605.19,260.7744,712.6851,930.61,305.6602,5283.829,164.4347,446.2841
2020-12-25,,7915.11,606.0,,712.5842,,305.66,5284.918,,
2020-12-28,2808.6,7967.29,604.62,260.9568,712.6696,930.75,305.9251,5314.228,163.3212,445.625
2020-12-29,2820.51,7983.97,612.29,260.7719,713.6095,931.81,306.5907,5320.089,164.6127,446.2187
2020-12-30,2873.47,7996.33,623.05,260.5609,713.6679,932.75,307.3721,5351.823,165.644,448.7082
2020-12-31,,8008.47,624.13,260.5696,714.0669,933.68,307.4037,5365.575,166.631,449.1122
2021-01-01,,8008.47,624.37,,,,,,,
2021-01-04,2944.45,7949.45,630.52,260.6807,714.2301,933.83,307.3724,5248.29,167.8783,461.3218
2021-01-05,2990.57,7991.97,638.03,261.0385,713.7043,931.4,306.535,5265.302,171.4972,463.1714
2021-01-06,2968.21,8037.68,635.79,260.7981,711.7384,926.65,305.0498,5280.914,171.3736,452.3185
2021-01-07,3031.68,8141.86,639.18,260.9195,710.8212,924.73,304.7854,5254.462,171.4563,453.5046
2021-01-08,3152.18,8199.24,654.29,260.9162,710.6233,924.98,304.7359,5284.333,170.0592,434.9731
2021-01-11,3148.45,8129.98,652.39,261.241,709.8328,921.9,303.4685,5217.611,169.6976,438.6147
2021-01-12,3125.95,8142.94,654.31,261.0335,708.7292,916.72,303.4492,5226.696,172.1255,437.0436
2021-01-13,3148.29,8159.3,659.39,261.0781,710.918,919.32,304.8129,5278.025,172.1013,439.5628
2021-01-14,3149.93,8154.51,662.63,260.8851,710.5113,919.95,304.4756,5318.999,173.3869,438.7549
2021-01-15,3085.9,8085.25,656.48,260.9387,710.6301,918.97,304.2634,5329.137,171.7682,433.6245
2021-01-18,3013.93,8081.52,656.94,261.1039,710.1171,,304.0735,5330.327,,
2021-01-19,3092.66,8138.26,667.73,261.0525,710.5821,919.42,304.9245,5329.813,170.8998,436.0645
