Date,AAPL US Equity,MSFT US Equity,GOOGL US Equity,GOOG US Equity,AMZN US Equity,TSLA US Equity,FB US Equity,BRK/B US Equity,NVDA US Equity,V US Equity,UNH US Equity,JNJ US Equity,JPM US Equity,PG US Equity,WMT US Equity,HD US Equity,BAC US Equity,MA US Equity,XOM US Equity,PFE US Equity,KO US Equity,DIS US Equity,CVX US Equity,PEP US Equity,CSCO US Equity,ADBE US Equity,ABBV US Equity,LLY US Equity,TMO US Equity,CMCSA US Equity,NKE US Equity,VZ US Equity,ABT US Equity,ACN US Equity,AVGO US Equity,ORCL US Equity,CRM US Equity,COST US Equity,INTC US Equity,WFC US Equity,MRK US Equity,DHR US Equity,PYPL US Equity,MCD US Equity,T US Equity,QCOM US Equity,NFLX US Equity,UPS US Equity,MS US Equity,SCHW US Equity
2016-11-30,25.975,55.9129,775.88,758.04,750.57,37.88,118.42,157.44,22.7463,74.7372,146.381,96.9219,69.0174,70.7359,62.9453,114.537,18.9806,99.047,66.4911,25.0409,34.022,94.1934,88.3473,85.854,25.2005,102.81,47.4183,60.0092,138.026,31.1943,47.254,39.0024,34.5844,109.791,143.069,36.7634,72.0,133.802,30.3155,45.3871,49.1908,76.0672,39.28,105.032,20.7579,57.9799,117.0,98.957,36.3191,36.2841
2016-12-01,25.732,54.9294,764.33,747.92,743.65,36.376,115.1,160.12,21.6213,72.9103,148.803,96.9915,70.4121,70.2212,63.1597,114.599,19.3221,97.089,66.4454,24.5111,33.8703,94.0223,89.7173,84.937,24.8878,99.51,46.1393,58.9811,137.553,31.3514,47.9739,38.9789,34.1574,108.1639,136.6075,35.4005,68.46,135.255,29.4943,46.605,48.8451,74.9482,38.34,104.327,20.8922,54.6013,117.22,99.393,37.0216,37.1757
2016-12-02,25.829,54.9758,764.46,750.5,740.34,36.294,115.4,159.39,21.8211,73.1906,148.609,97.4966,70.2485,70.6845,63.3474,114.953,19.0795,97.981,66.2931,24.6436,34.0305,93.6042,89.4876,86.283,24.7188,99.73,46.3498,60.5367,139.799,30.8667,47.7939,38.932,34.4299,107.8237,137.8075,35.2175,68.41,135.567,29.8438,45.9531,49.1426,75.2401,38.62,104.125,20.7472,56.031,120.81,99.324,36.7318,36.378
2016-12-05,25.643,55.8758,778.22,762.52,759.36,37.36,117.43,160.21,22.6674,74.7275,145.743,97.4792,71.6776,71.1906,62.5073,114.785,19.6277,100.355,66.6282,24.6124,34.2497,94.9916,89.6856,86.377,24.9554,101.95,47.4651,60.1344,139.277,30.8219,49.1105,38.8851,34.9114,108.219,139.4103,35.6475,70.8,135.282,30.0447,46.6135,48.4352,75.0358,38.99,105.049,20.7579,56.4736,119.16,99.504,36.9601,36.6032
2016-12-06,25.841,55.6253,776.18,759.11,764.72,37.17,117.31,161.34,23.0399,74.5342,145.456,97.5837,72.0478,71.1219,62.8827,113.953,19.9153,98.853,66.6892,24.589,34.2075,95.6568,89.2976,87.098,24.7864,101.55,48.0578,60.6172,141.454,30.8308,47.8981,39.3619,34.9023,108.8533,138.2606,36.1048,70.62,134.605,30.333,47.6427,48.4593,75.2985,38.98,105.014,21.1448,57.4012,124.57,99.487,37.3289,36.8566
2016-12-07,26.094,56.9428,791.47,771.19,770.42,38.63,117.95,164.69,23.4543,76.6607,147.379,96.7477,72.3749,72.2114,63.5488,117.246,20.2837,102.003,67.0776,24.3008,34.8146,96.9207,90.628,88.179,25.3103,103.36,46.7866,60.2417,139.74,31.1136,49.3473,40.1592,34.9568,111.7583,141.4411,36.8824,71.78,137.136,31.0144,49.1265,48.2824,74.8995,39.45,105.604,21.7359,58.1586,125.39,101.262,37.4431,36.9505
2016-12-08,26.351,56.6088,795.17,776.42,767.33,38.458,118.91,164.11,23.0621,76.6317,147.305,96.6519,73.2788,71.6281,63.3147,117.308,20.6252,101.586,67.268,24.106,34.5532,98.9988,91.2061,87.612,25.3103,103.5,47.4963,60.0718,140.942,31.0687,48.8263,39.9638,35.1385,111.9146,143.2537,36.9098,71.86,140.47,31.1892,49.135,48.3306,75.6488,39.61,106.071,21.7144,58.3373,123.24,101.569,38.2685,36.9974
2016-12-09,26.781,57.4996,809.45,789.29,768.66,38.436,119.68,164.86,22.6525,76.4964,148.045,97.7579,73.5974,72.3744,63.0807,118.069,20.7511,101.189,67.7859,24.6981,35.4133,100.4161,91.713,88.83,25.4033,104.31,47.9954,60.6619,143.247,31.1674,48.9873,40.2451,35.6109,113.3579,150.2859,37.0653,71.17,142.351,31.2416,49.0064,49.223,75.9991,39.65,106.784,21.6983,58.3118,122.88,102.099,38.4002,36.9035
2016-12-12,26.628,57.6851,807.9,789.27,760.12,38.486,117.77,166.12,22.1024,75.8778,147.463,100.4574,72.9431,73.0263,64.5119,119.122,20.3197,100.094,69.294,25.2435,35.329,99.65,92.7741,89.817,25.4962,105.16,48.3854,60.4473,143.021,30.9655,48.8168,40.4562,35.6109,113.6336,149.5054,37.0562,70.38,142.912,31.4251,47.84,49.6169,75.7364,39.43,107.207,22.0959,58.2692,122.83,102.551,37.7416,36.6314
2016-12-13,27.072,58.4367,815.34,796.1,774.34,39.63,120.31,166.62,22.4922,76.5544,148.433,100.9189,72.9689,73.0692,64.6289,120.857,20.3197,100.132,70.5126,25.5785,35.2109,99.4489,92.988,90.597,25.8512,106.15,48.3464,61.3682,143.878,31.4053,49.5367,40.9252,35.8289,115.2792,150.5796,37.2848,71.61,142.413,32.1502,47.8914,50.0543,77.1085,39.43,108.035,22.2249,59.0096,123.78,102.577,37.3728,36.5563
2016-12-14,27.072,58.1583,817.89,797.07,768.82,39.738,120.21,165.06,23.7948,76.4867,147.805,100.1352,72.9431,72.3744,64.2149,120.362,20.3736,100.094,68.9893,25.5707,34.7472,99.6404,91.8317,89.602,25.7413,105.81,48.0968,60.501,141.808,31.4232,49.0536,40.3546,35.2657,113.6704,149.9043,37.3946,71.33,141.718,31.9318,46.9137,50.0624,76.5927,39.55,108.176,22.0852,57.4948,123.44,100.101,37.6362,36.6032
2016-12-15,27.22,58.0656,815.65,797.85,761.0,39.516,120.57,165.73,24.3524,76.8444,148.507,100.9189,74.0364,72.6403,63.9808,120.238,20.814,101.131,69.2254,25.5162,35.0338,99.966,92.6949,90.314,25.885,105.1,48.3698,63.809,141.512,31.3604,48.5801,40.4953,35.3656,114.4978,151.9214,37.3763,70.23,142.716,32.1415,47.334,50.5242,77.5853,39.54,107.753,22.3001,57.8948,125.0,100.118,37.768,36.9974
2016-12-16,27.255,57.8058,809.84,790.8,757.77,40.498,119.87,164.76,24.7718,75.7328,151.577,100.9102,73.1239,72.6403,63.8908,119.592,20.3646,100.239,69.4463,25.5863,35.1941,99.5063,93.5106,90.803,25.8512,103.55,48.5258,65.5435,140.565,31.3514,48.2296,40.8548,34.6116,113.0729,150.5795,35.7664,69.86,142.983,31.7221,47.4626,50.5809,77.089,39.32,108.528,22.3914,56.5587,124.22,98.863,37.5045,36.453
2016-12-19,27.413,59.0305,812.5,794.2,766.0,40.546,119.24,165.35,25.0727,75.4911,149.358,101.0321,73.5457,72.666,64.4309,119.884,20.2029,100.346,68.8674,25.5785,35.135,100.8374,93.1701,90.409,25.9864,105.29,48.5258,65.6418,139.293,31.4816,48.1633,41.355,34.8296,113.6704,152.3012,35.5834,69.51,145.702,32.2288,47.3597,49.5278,76.4954,39.44,108.308,22.6333,57.0352,125.45,99.862,37.6099,36.3686
2016-12-20,27.486,58.9563,815.2,796.42,771.22,41.758,119.09,166.36,25.9461,75.7425,149.404,100.7186,74.4927,72.5459,64.6469,121.362,20.4096,101.315,68.8751,25.5941,35.1266,100.9906,93.4077,89.971,25.8258,105.77,48.479,65.606,139.835,31.8675,49.0536,41.5192,34.6934,114.0841,153.66,35.6749,69.86,146.059,32.5084,48.1144,49.0093,76.729,39.74,108.607,22.8213,56.9416,125.12,100.323,38.1982,37.6825
2016-12-21,27.512,58.9563,812.2,794.56,770.6,41.54,119.04,165.95,26.1089,75.5298,149.164,100.4138,74.6821,72.2972,64.1248,121.114,20.3377,100.956,68.7608,25.2435,35.0507,101.0864,93.376,89.8,25.7075,105.51,47.9252,65.4898,138.819,31.7867,49.5367,41.4019,34.7388,108.3845,153.8456,35.5194,70.11,145.328,32.3074,47.7799,48.1426,76.2521,40.09,108.475,22.7622,57.1544,126.5,99.111,38.0841,37.523
2016-12-22,27.331,58.9656,809.68,791.26,766.34,41.69,117.4,166.03,26.4247,75.2978,149.395,100.5271,74.8026,72.4601,62.6396,119.875,20.2568,101.092,69.2102,25.1967,35.0338,100.9523,94.0571,90.357,25.7413,104.72,48.089,65.4988,138.573,31.872,49.3851,41.9334,34.7842,108.2834,152.4193,35.6383,69.9,144.463,32.2638,47.8142,48.2641,76.2229,39.68,108.951,22.9557,56.814,125.58,99.282,37.5748,37.3259
2016-12-23,27.385,58.6779,807.8,789.91,760.59,42.668,117.27,165.32,27.0834,75.5395,150.736,100.9799,74.9403,72.8805,62.5946,119.538,20.3107,101.48,69.0883,25.3058,35.076,100.6938,93.7799,90.134,25.8005,105.02,48.6194,65.9726,139.875,31.706,49.1673,41.9569,34.9023,107.9984,153.5503,35.4737,69.87,144.472,32.2987,47.9944,48.2479,76.8263,39.58,108.44,22.961,56.8991,125.59,99.0,37.8119,37.8421
2016-12-27,27.559,58.7151,809.93,791.55,771.4,43.906,118.01,164.95,28.9436,75.7328,150.375,100.9363,75.0092,72.5717,62.7387,119.724,20.3197,101.567,69.1188,25.3448,35.0844,100.7129,93.6215,90.168,25.9272,104.98,48.7441,65.9905,140.437,31.8047,48.5801,41.9256,35.0658,108.0627,153.8625,35.5102,69.85,144.445,32.3861,47.9858,48.4342,76.6998,39.72,108.378,22.9181,57.231,128.35,99.137,37.8645,37.9829
2016-12-28,27.441,58.446,804.57,785.05,772.13,43.948,116.92,163.75,26.9526,75.6845,149.265,100.231,74.4668,72.117,62.3876,119.556,20.068,100.481,68.776,25.2045,34.8989,99.8798,93.376,89.731,25.7075,103.77,48.5648,65.3199,139.263,31.6162,48.3243,41.7693,34.7206,107.1986,152.0733,35.3822,69.09,143.518,32.0017,47.4455,48.0129,76.1491,39.57,108.035,22.8482,55.9544,125.89,98.343,37.4255,37.4385
2016-12-29,27.434,58.3625,802.88,782.79,765.15,42.936,116.35,163.05,27.4905,75.7135,148.896,100.5706,73.9417,72.3572,62.3426,119.583,19.7715,100.569,68.8141,25.3136,35.076,100.1288,93.3047,90.048,25.7413,103.68,48.9235,65.767,139.52,31.4546,48.3622,42.0038,34.8024,107.5663,151.8033,35.3913,69.15,143.625,32.0279,47.0338,47.8266,76.2368,39.96,108.132,22.9234,56.2012,125.33,98.155,37.0128,37.1476
2016-12-30,27.22,57.6573,792.45,771.82,749.87,42.738,115.05,162.98,26.3334,75.4138,147.971,100.3268,74.2861,72.1256,62.2166,118.68,19.8613,100.065,68.7456,25.3058,34.958,99.8032,93.2097,89.74,25.5385,102.95,48.8377,65.758,139.145,31.11,48.1444,41.7224,34.8932,107.6766,149.187,35.1718,68.46,142.716,31.6872,47.2653,47.6889,75.8664,39.47,107.189,22.8536,55.4864,123.8,97.865,37.1006,37.0443
2017-01-03,27.298,58.0656,808.01,786.14,753.67,43.398,116.86,163.83,25.1665,76.8444,149.275,100.8754,75.0953,72.2285,61.8025,118.883,20.2478,102.139,69.2254,25.711,35.2446,101.5844,93.3285,89.757,25.8089,103.48,48.674,66.6968,141.679,31.11,49.2336,42.6603,35.4746,107.0607,150.512,35.4014,70.54,142.377,31.9755,48.0287,48.7258,76.7826,40.25,105.34,23.1169,55.6566,127.49,98.24,37.8031,37.7295
2017-01-04,27.267,57.8058,807.77,786.9,757.18,45.398,118.69,164.08,25.7536,77.4727,149.7,100.7099,75.2338,72.4859,62.1626,119.937,20.6252,103.108,68.4638,25.9369,35.1182,102.8867,93.3047,89.928,25.6555,104.14,49.3603,66.8041,143.149,31.4794,50.266,42.6134,35.7563,107.3181,149.4402,35.5759,72.8,142.404,31.8095,48.0715,48.7096,77.2699,41.0,105.217,22.9825,55.7162,129.41,98.266,38.3036,38.6868
2017-01-05,27.406,57.8058,813.02,794.02,780.45,45.35,120.67,163.3,25.0999,78.3813,149.95,101.7636,74.5413,72.9663,62.2976,118.521,20.3826,103.904,67.4432,26.1862,35.2025,102.8293,92.9008,89.808,25.7152,105.91,49.7346,67.5819,143.366,31.6056,50.2565,42.7072,36.0651,105.7094,147.0855,35.484,72.79,145.212,31.757,47.3254,48.6934,77.9814,41.06,105.411,22.9181,55.7842,131.81,98.317,37.9524,38.4521
2017-01-06,27.711,58.3068,825.21,806.15,795.99,45.802,123.41,163.41,25.4354,79.4639,150.162,101.276,74.55,72.9405,61.4425,118.193,20.3826,104.652,67.4051,26.0849,35.1941,104.3615,92.5286,89.679,25.7663,108.3,49.7502,67.6534,145.229,31.6596,51.0616,42.0733,37.0462,106.9136,149.0351,35.3095,73.8,145.14,31.8706,47.2053,48.823,78.3908,41.45,106.344,22.4614,55.7672,131.07,98.513,38.5056,38.6962
2017-01-09,27.965,58.1212,827.18,806.65,796.92,46.256,124.9,162.02,26.4666,79.0192,149.737,101.2585,74.6019,72.4001,61.8475,118.883,20.2658,104.448,66.2931,26.0771,34.8399,103.7677,91.7367,88.736,25.7237,108.57,50.0778,68.1899,145.446,31.9119,50.5596,41.6151,37.0099,105.7185,149.3558,35.8422,73.96,143.483,31.9842,46.5192,49.4954,78.5467,41.4,106.053,22.1788,55.8693,130.95,97.976,37.5045,38.5929
2017-01-10,27.993,58.1027,826.01,804.79,795.9,45.974,124.35,161.47,26.2668,78.5939,149.395,101.154,74.8183,71.6195,61.4155,120.468,20.6163,104.225,65.4477,26.0538,34.6038,103.7869,91.0398,87.458,25.8941,108.26,49.9686,68.1899,145.732,31.9525,50.3039,41.6783,37.5095,105.7737,152.394,35.5024,73.98,144.098,31.923,46.8451,48.5395,79.0438,41.08,105.895,22.1842,55.8523,129.89,97.25,37.8119,38.6586
2017-01-11,28.144,58.6316,829.86,807.91,799.02,45.946,126.09,162.23,25.9436,79.0676,149.682,99.9088,75.381,71.8425,61.6855,120.114,20.7331,104.7,66.1179,25.5785,34.6123,104.802,91.808,87.321,25.6981,108.99,48.1646,67.2869,144.194,32.3084,49.9061,41.4413,37.5598,106.7482,151.4235,35.9156,75.77,143.991,32.2812,46.9995,49.9247,79.2875,41.28,106.45,22.0755,56.2523,130.5,97.472,38.3475,38.7806
2017-01-12,28.026,58.0934,829.53,806.36,813.64,45.918,126.62,161.41,25.5193,78.6519,150.116,99.813,74.6538,71.9197,61.1814,119.556,20.5983,105.575,65.76,25.3993,34.5279,102.9729,91.9901,87.347,25.6044,108.59,48.2749,68.9766,143.947,32.1777,49.6314,41.6151,37.2307,106.4356,150.9509,35.9983,75.21,144.285,32.0716,46.7422,50.3946,79.229,41.56,107.524,22.2929,56.2693,129.18,97.241,38.3124,38.7243
2017-01-13,27.977,58.1769,830.94,807.88,817.14,47.55,128.34,161.9,25.5168,78.4586,149.598,99.7956,75.052,72.0655,60.4253,119.53,20.6792,105.565,65.7676,25.337,34.4689,103.4804,92.1644,87.098,25.6299,108.53,48.8342,69.2002,144.263,32.786,50.1239,41.5124,37.4227,107.5112,152.2928,36.0534,75.64,144.276,32.1415,47.4369,50.4999,79.2972,41.6,106.996,22.2657,56.9161,133.7,97.523,38.4705,38.8651
2017-01-17,28.203,58.0192,827.46,804.61,809.72,47.116,127.87,159.64,24.9444,78.5456,148.544,100.0307,72.3252,73.0949,61.5865,120.317,19.8164,105.273,66.5368,24.9786,34.7556,103.3943,92.0852,87.647,25.5617,108.0,48.7318,68.7084,143.04,32.6914,50.8154,41.6625,37.3953,106.6654,151.1618,35.9064,75.02,146.014,32.1502,46.1247,49.8032,78.8586,41.27,108.096,22.3473,54.6268,132.89,97.378,37.0128,37.8515
2017-01-18,28.2,57.9913,829.02,806.07,807.48,47.672,127.92,160.49,25.3984,78.8646,145.844,99.8826,72.6628,73.4317,61.3075,120.521,20.3377,105.526,65.7143,24.9552,34.8146,103.5762,91.8159,88.119,25.5958,108.79,48.5742,69.3164,142.656,32.5697,50.4554,41.2754,37.2673,106.5919,156.1497,35.9891,75.78,146.424,32.1152,46.5449,49.5521,79.1315,41.35,108.061,22.1788,55.4268,133.26,98.138,37.6362,38.5742
2017-01-19,28.151,57.8058,824.37,802.175,809.04,48.752,127.55,159.41,25.9436,78.9999,146.732,99.4472,72.1088,73.2328,60.8664,119.839,20.2478,105.4,64.5337,24.6981,34.6881,102.7335,91.5308,87.793,25.5532,109.79,48.3537,68.6995,142.32,32.7139,50.1334,41.3623,36.9381,106.1782,156.6054,36.0075,75.57,145.916,31.9492,46.8108,48.8716,78.5565,41.27,107.594,22.2875,54.8396,138.41,97.549,37.2762,38.8933
2017-01-20,28.203,58.214,828.17,805.02,808.33,48.946,127.04,160.21,25.6599,79.1062,146.695,99.4037,72.4291,75.6105,60.4703,120.025,20.3466,106.788,65.4172,24.7526,34.8399,103.0974,91.5467,88.547,25.6555,110.71,48.1725,68.6727,141.522,33.1464,50.3891,41.6467,36.993,105.7829,161.2641,36.6136,76.03,146.397,32.2725,47.231,50.6538,78.4882,41.69,107.665,22.5321,53.512,138.6,98.138,37.3991,38.7713
2017-01-23,28.221,58.4181,844.43,819.31,817.88,49.784,128.93,158.81,25.9263,79.4059,147.074,99.1947,72.4637,75.1869,59.9933,122.212,20.2747,106.468,64.7165,24.5111,34.9327,102.5803,91.3803,89.208,25.8004,110.97,48.0228,68.2346,140.812,33.0067,50.427,41.4018,36.8832,105.5531,161.1965,36.4391,76.16,145.301,32.124,46.5278,50.0705,77.9717,41.62,106.89,22.8311,46.7039,137.39,97.711,36.8459,38.6586
2017-01-24,28.195,58.9377,849.53,823.87,822.44,50.922,129.37,160.72,26.479,80.4498,148.332,97.3224,73.338,75.965,60.6684,122.203,20.6252,106.75,64.8079,24.2696,35.329,103.3272,92.1564,89.808,26.0817,113.72,47.7234,66.9203,139.027,33.1599,50.6259,39.5928,36.8558,107.0791,166.8933,36.8248,77.11,145.889,32.8666,46.9137,49.5845,78.0009,41.96,106.599,22.4832,46.806,140.11,99.068,37.5221,39.2311
2017-01-25,28.644,59.0862,858.45,835.67,836.52,50.894,131.48,164.25,26.5924,81.0974,149.081,98.2281,74.472,75.3598,60.2093,121.689,21.0027,107.012,64.9983,24.3787,35.5145,103.4613,92.8454,89.722,26.1669,114.25,48.3537,66.9203,140.456,33.0878,51.0143,39.3163,36.8558,108.0811,170.8852,36.8707,78.47,146.308,33.0238,48.5604,49.4792,78.9756,41.71,107.251,22.4995,48.4229,139.52,99.871,38.5144,39.691
2017-01-26,28.658,59.6336,856.98,832.15,839.15,50.502,132.78,164.92,27.0513,80.4594,150.477,97.3921,75.0953,74.8756,60.0653,122.557,21.0656,106.225,65.1963,24.3709,35.2531,103.4804,92.299,89.319,26.201,112.88,48.267,66.6789,141.117,34.016,50.8154,38.8028,37.4501,106.5735,172.3115,36.8523,77.95,146.246,32.8142,49.0407,49.5764,78.7417,41.5,107.33,22.7061,45.9975,138.96,99.819,38.6549,39.8412
2017-01-27,28.661,61.0347,845.03,823.31,835.77,50.59,132.18,164.4,27.5743,80.9717,150.699,98.7332,75.2511,74.9794,59.1022,122.442,20.9937,106.672,65.1278,24.4799,34.9495,104.6679,90.1133,88.753,26.4056,113.99,47.2665,67.3942,143.435,34.2187,50.3797,39.182,37.4867,106.0403,173.6112,36.9442,78.21,144.454,33.1811,48.5347,50.0219,78.9073,40.27,108.193,22.8365,46.1592,142.45,100.81,38.5049,39.7098
2017-01-30,28.586,60.4316,823.83,802.32,830.38,50.126,130.98,164.8,27.1426,80.9041,149.866,98.5155,74.472,75.0053,59.7862,122.566,20.6252,106.147,64.6327,24.3942,34.8905,106.2384,88.5532,88.933,26.2777,113.82,47.6053,66.7862,141.305,33.9439,50.2755,39.0003,37.4958,105.3784,171.5097,36.9442,78.71,145.515,32.6918,48.0973,49.7627,78.3226,39.86,108.334,22.7332,45.6231,141.22,99.905,38.0374,39.2593
2017-01-31,28.52,59.9862,820.19,796.79,823.48,50.386,130.32,164.14,26.9354,79.9472,149.876,98.62,73.2601,75.7402,60.0743,121.778,20.3466,103.263,63.8939,24.7215,35.0507,105.9607,88.181,89.011,26.1839,113.38,48.141,68.8694,150.278,33.9799,50.105,38.7159,38.1907,104.6797,168.3702,36.834,79.1,146.139,32.1677,48.3117,50.2163,81.7923,39.78,107.938,22.9181,45.4699,140.71,93.161,37.4816,38.7056
2017-02-01,30.259,58.9934,815.24,795.695,832.35,49.848,133.23,163.61,28.1122,79.6862,150.44,98.6025,73.5371,75.5068,59.6152,121.654,20.5713,101.972,63.1704,24.9261,34.7893,106.5831,87.9038,88.35,25.9964,113.36,47.9676,69.379,150.821,34.0655,50.2186,38.2262,38.7027,104.073,171.9064,36.586,78.58,144.276,31.9056,48.2772,50.3054,81.4219,39.31,107.806,22.8637,45.2316,140.78,89.934,37.6669,38.7994
2017-02-02,30.207,58.613,818.26,798.53,839.95,50.31,130.84,163.0,28.4674,79.5508,148.637,98.8986,73.2255,75.8785,60.0383,121.22,20.4185,102.107,63.5588,24.9733,34.9074,105.9224,88.862,89.225,26.576,113.16,47.9676,69.1912,149.568,33.8312,50.0103,38.1393,39.0867,104.4683,172.2102,36.7146,80.13,149.883,32.0454,48.139,51.9904,81.5779,39.58,108.51,22.3853,44.8146,139.2,89.721,37.164,36.7628
2017-02-03,30.337,59.0862,820.13,801.49,810.2,50.266,130.98,163.94,28.2182,83.2046,149.663,98.9596,75.4675,75.5759,59.8583,122.132,20.9308,103.506,63.6274,25.2567,35.0254,105.6255,89.939,90.151,26.6954,115.17,47.7943,69.0482,149.332,33.9078,49.5935,38.3763,39.1142,105.2497,173.991,37.1278,80.21,150.034,32.1333,49.4515,52.0795,81.5681,39.59,109.409,22.4234,45.0869,140.25,91.3,39.1929,37.7013
2017-02-06,30.621,59.0491,821.62,801.34,807.64,51.554,132.06,163.42,28.9411,82.9629,148.406,98.7506,75.1126,75.5673,59.7682,120.813,20.778,103.516,63.4522,25.3669,35.0423,104.9265,89.4718,89.688,26.6783,114.46,47.7786,69.5846,149.973,33.5834,50.0103,37.9418,38.7941,104.9647,174.3286,36.8248,79.75,148.884,31.9134,48.8298,52.606,80.8859,39.74,109.593,22.3201,45.0018,140.97,90.54,39.3694,37.2977
2017-02-07,30.912,58.8542,829.23,806.97,812.5,51.496,131.84,162.93,29.3901,82.9146,148.424,98.8203,75.0693,76.0947,60.2093,120.955,20.5803,103.525,63.0409,25.2488,35.329,104.3806,88.2126,90.58,26.8062,114.96,47.7077,69.4684,150.89,33.7276,50.0197,37.9497,39.2147,106.5643,173.78,36.7972,80.21,149.321,31.9837,48.6484,52.0066,80.9736,40.02,109.717,22.3527,45.3337,144.0,90.224,39.5811,37.2414
2017-02-08,31.032,58.7707,829.88,808.38,819.71,52.416,134.2,162.87,29.2618,82.2477,148.221,98.7506,74.4115,76.3714,61.0374,122.043,20.3736,103.642,62.6258,25.296,35.4301,104.3806,88.3631,90.649,26.6527,116.13,47.6762,69.8349,151.373,33.651,51.0332,38.2104,38.7667,106.1138,174.6071,36.7513,80.7,150.528,32.0101,48.0354,52.1038,80.8761,40.88,109.787,22.4016,45.0103,144.74,90.625,38.7342,37.091
2017-02-09,31.256,59.4388,830.06,809.56,821.36,53.84,134.14,164.04,28.7116,82.7213,148.341,99.3427,75.4849,76.6653,62.1806,122.778,20.778,104.205,62.9025,25.4849,34.7809,104.8498,88.9016,90.889,26.8488,116.44,47.9283,69.4684,152.596,33.8042,52.3877,38.558,38.8947,107.5387,173.2989,36.9442,81.03,152.798,31.2007,48.9852,52.1605,81.6363,40.83,109.62,22.456,45.0018,144.14,90.882,39.5634,37.6928
2017-02-10,31.186,59.3831,834.85,813.67,827.46,53.846,134.19,164.01,28.0307,83.0306,148.627,100.3529,75.3117,76.0601,61.2264,123.787,20.7421,104.176,63.4252,25.4613,34.216,104.6296,89.5272,91.0,26.8573,116.85,47.5974,69.5488,152.744,33.8583,53.2496,38.6922,39.0776,108.1087,173.4509,37.4584,80.64,153.727,31.0951,49.0975,51.9661,81.8508,40.58,110.8,22.4941,45.955,144.82,91.633,39.4311,37.5612
2017-02-13,31.462,60.0512,838.96,819.24,836.53,56.12,134.05,165.85,26.738,83.5526,149.774,100.9102,76.3072,76.3541,61.0014,123.805,21.0297,105.157,63.7941,25.6659,34.2497,105.0031,90.2083,91.361,27.2494,117.65,47.6683,69.9989,154.184,34.1106,53.1264,38.3526,39.5165,109.0188,174.4552,37.7339,80.91,153.691,31.4998,49.2874,52.4683,82.0554,41.17,110.553,22.0972,46.7464,143.2,92.623,39.9251,38.2947
2017-02-14,31.87,60.2752,840.03,820.45,836.39,56.196,133.85,166.95,26.8367,83.9489,150.828,101.3282,77.5278,75.965,61.8025,125.124,21.6228,105.74,63.6558,25.7761,34.1738,105.6542,89.9604,91.704,27.5392,117.58,47.9125,70.935,155.101,34.2818,53.4674,38.1314,39.9096,110.315,173.2905,37.7431,80.92,155.184,31.6142,50.0646,53.1893,81.9677,41.62,110.791,22.1516,47.2145,140.82,93.041,40.6132,38.8026
2017-02-15,31.986,60.2379,837.32,818.98,842.7,55.952,133.44,167.28,26.891,84.7769,151.901,102.0597,78.4194,78.7837,61.8295,125.858,22.0901,106.497,63.9171,26.3743,34.0979,105.5106,90.0004,91.541,27.9739,118.73,48.5664,72.2311,156.067,34.5093,53.6474,37.9813,40.2296,110.2507,173.8475,38.0278,81.67,156.408,31.7198,50.5567,52.7843,82.4648,41.87,111.381,22.3527,48.074,142.27,93.067,41.0101,39.6489
2017-02-16,31.947,60.2285,842.17,824.16,844.14,53.79,133.84,167.74,26.4592,84.651,151.309,102.826,78.3675,78.4983,61.9915,125.283,22.0901,106.147,63.2561,26.4609,34.7387,106.0181,88.4893,92.733,28.6387,118.93,48.4324,72.0421,155.525,34.2367,53.3159,38.2815,40.4125,110.9769,175.6958,38.1931,80.82,157.079,32.0365,50.1854,52.8653,82.1139,42.15,111.575,22.4234,48.4059,142.01,92.232,40.6749,39.0753
2017-02-17,32.035,60.3219,846.55,828.07,845.07,54.446,133.53,168.57,26.4543,84.6994,145.734,103.5052,78.1078,78.7577,62.4416,126.575,22.0362,106.264,62.841,26.4609,34.764,105.3957,88.2095,92.759,28.758,119.67,48.6609,72.3571,156.442,33.9349,53.7516,38.8581,40.8605,111.4457,177.5778,38.6247,81.47,157.177,32.0981,50.1595,52.9706,81.919,41.96,112.544,22.5484,48.0485,142.22,91.957,40.7102,39.0753
2017-02-21,32.267,60.2005,849.27,831.66,856.44,55.478,133.72,168.92,27.4016,85.1449,148.461,104.2019,78.783,79.2592,64.3139,128.363,22.2699,106.983,62.941,26.4609,34.958,105.3478,89.3208,93.796,29.0904,119.63,48.7082,72.3301,156.432,34.1421,54.3293,39.0477,41.1531,112.2455,179.5527,38.8175,82.18,158.142,32.1333,50.2977,53.0435,82.6012,42.43,112.755,22.6843,48.2953,142.6,92.663,41.0719,39.2916
2017-02-22,32.363,60.0792,851.36,830.76,855.61,54.702,136.12,169.61,27.3596,85.0287,148.461,104.08,78.8263,79.0603,64.5479,128.567,22.2789,106.283,62.2031,26.4373,35.076,105.4531,88.2495,93.839,29.0563,119.47,48.3379,72.9692,155.83,34.1872,55.1628,39.2373,41.1531,112.3466,180.7427,39.0379,82.08,157.758,31.7374,50.3927,52.8896,82.65,42.42,112.588,22.6082,48.5931,143.86,90.856,41.0366,39.1411
