Date,AAPL US Equity,MSFT US Equity,GOOGL US Equity,GOOG US Equity,AMZN US Equity,TSLA US Equity,FB US Equity,BRK/B US Equity,NVDA US Equity,V US Equity,UNH US Equity,JNJ US Equity,JPM US Equity,PG US Equity,WMT US Equity,HD US Equity,BAC US Equity,MA US Equity,XOM US Equity,PFE US Equity,KO US Equity,DIS US Equity,CVX US Equity,PEP US Equity,CSCO US Equity,ADBE US Equity,ABBV US Equity,LLY US Equity,TMO US Equity,CMCSA US Equity,NKE US Equity,VZ US Equity,ABT US Equity,ACN US Equity,AVGO US Equity,ORCL US Equity,CRM US Equity,COST US Equity,INTC US Equity,WFC US Equity,MRK US Equity,DHR US Equity,PYPL US Equity,MCD US Equity,T US Equity,QCOM US Equity,NFLX US Equity,UPS US Equity,MS US Equity,SCHW US Equity,CASH
2015-08-11,-0.053432954,-0.019630232,0.040140156,0.041797959,0.006581349,-0.015757572,-0.005645219,-0.004332339,-0.005060748,-0.013807795,-0.001795886,-0.007846459,-0.009627402,-0.00209852,0.006276437,0.000762388,-0.013955973,-0.009006666,-0.006815818,-0.006809241,-0.00481017,-0.027398947,-0.001282047,-0.004755929,-0.020138655,0.003342888,-0.013966904,0.000359159,-0.0191319,-0.011164651,-0.007832023,0.007801437,-0.0053422,-0.015518714,-0.024415969,-0.018214567,0.005038499,-0.002467999,-0.022864617,-0.012680309,-0.011190982,-0.009726637,-0.005134799,-0.005860611,-0.003742402,-0.009546974,-0.002359931,-0.004268747,-0.030134032,-0.019387061,0
2015-08-12,0.015278552,0.007085812,0.001693481,-0.001848009,-0.002942938,0.003364599,0.006069983,-0.008438869,0.002542271,0.004088129,-0.00870756,-0.003034712,-0.014615362,0.002228935,0.008995214,0,-0.015295003,-0.001652184,0.016637409,0.007090215,-0.005318953,-0.009395769,0.011705569,-0.002435995,-0.004290962,-0.000953971,0.007299174,0.004086429,0.000962687,0.010490381,-0.012307662,0.005239061,-0.005973472,0.001832812,0.012163124,0.002804501,-0.008270882,0.006850062,0.016776017,-0.008602149,0.008619712,-0.00849223,-0.017134376,-0.005374312,-0.018347655,0.000479421,-0.01833556,-0.001653099,-0.009272898,-0.025950423,0
2015-08-13,-0.000758409,-0.000213694,-0.007198974,-0.004726417,0.007105196,0.018058242,-0.008101526,0.002468702,-0.008470261,0.005289845,-0.005620262,-0.002332906,0.004600207,-0.008017064,-0.006496587,0.011239391,0.005694518,0.001952288,-0.001778425,-0.000280975,-0.003886728,0.004941106,-0.010889531,0.004163558,0.028268939,0.005828839,-0.003060343,-0.004207526,-0.007376403,0.003867041,0.004765473,-0.003979295,-0.005002259,-0.00366899,-0.012323938,0.000762985,0.005054771,-0.008360418,-0.020230423,0.002992766,0.01228092,0.001548866,-0.015037877,0.011031339,-0.006193419,-0.008826773,0.026369035,-0.002443022,0.004780722,0.006183224,0
2015-08-14,0.006993432,0.005760945,0.004157345,0.001020121,0.003505535,0.00263559,0.010540422,0.004358224,0.0008415,0.003914981,0.004135617,0.003345096,0.005019228,-0.002113546,0.003737069,0.00611754,0.004525958,0.006771215,-0.003694098,-0.001132292,0.003645381,-0.003354069,0.00162851,0.004440925,0.011430309,0.021241191,0.001604764,0.010542971,0.009677029,-0.012824974,0.006667539,-0.003572993,0.007794622,0.000580267,-0.018120163,0.002540031,0.022024576,0.005630694,0.005179195,0.007704023,0.003385865,0.005405223,0.013727776,-0.001006555,0.007073406,-0.001936094,-0.002751701,0.00869612,0.007914348,0.007895437,0
2015-08-17,0.010306086,0.006783768,0.006852312,0.005690499,0.006937051,0.047545792,-0.005203091,-0.001755064,-0.006381486,0.002556121,0.022875496,0.010671015,0.002648844,-0.001191138,-0.006514598,-0.000418351,0.003949077,-0.000308726,0.005218408,0.005081466,0.002419882,0.017483939,-0.020101068,0.006325844,-0.007083119,0.007519267,0.010431632,-0.005257591,0.009509408,0.025649626,0.005406426,0.000632966,0.002980615,0.000289465,0.028772305,0.007836991,0.014283042,0,0.002065829,0.000348681,0.008915428,0.007996779,0.015350893,0.013905814,0.005269515,0.002579295,0.015839527,0.001654612,0.002363063,-0.008481013,0
2015-08-18,-0.005645825,0.005517187,-0.007781127,-0.007198209,-0.000373748,0.022222706,0.013114942,-0.006768215,-0.009177465,0.00080525,0.013471185,-0.005019677,0.002053999,-0.005310639,-0.034376018,0.025564948,-0.004514507,-0.002665389,-0.011106451,0.000563437,-0.001210716,-0.019538701,0.002520041,-0.00090299,-0.020151935,-0.003694728,-0.007378141,-0.000958651,-0.007289484,-0.011988951,-0.001392351,-0.001263478,0.001191113,0.003665806,-0.026479221,0.002765719,-0.019916086,-0.003158969,-0.005860182,0.003309575,-0.000836256,-0.001529724,-0.019291526,0.000992661,0.003499571,-0.012156696,-0.010504888,-0.001358945,-0.00842543,-0.003533382,0
2015-08-19,-0.012868345,-0.01406211,0.007680274,0.007243602,-0.00393281,-0.021203577,0.001469971,-0.006315885,-0.003905524,-0.000939989,-0.018332434,-0.000604492,-0.008982367,-0.013534883,-0.013184038,-0.000322559,-0.013087388,-0.010290839,-0.021670375,-0.00706017,-0.012670566,-0.00459211,-0.030791659,-0.00784385,-0.016058553,-0.011283782,-0.003929032,0.004546808,-0.01182063,0.003845134,0.001218646,-0.000422466,-0.011966349,-0.009577946,-0.006483369,-0.007561473,-0.007467881,-0.003161143,-0.019211768,-0.008378443,0,-0.009662041,-0.021283059,0.003360634,0.000294446,-0.002284656,-0.016171983,-0.004396705,-0.010098673,-0.024470695,0
2015-08-20,-0.020761726,-0.020592929,-0.021201796,-0.021519034,-0.032691001,-0.052562206,-0.051122122,-0.014918157,-0.036761486,-0.006066602,-0.028228012,-0.005249445,-0.024862741,-0.002836262,-0.002043053,-0.018250744,-0.043303087,-0.021345597,-0.022016161,-0.020625315,-0.005656027,-0.062305186,-0.020855139,-0.010252568,-0.027717594,-0.033183755,-0.016314426,0.04161959,-0.010449288,-0.026205298,-0.0234102,-0.011873206,-0.026634826,-0.028595355,-0.054309115,-0.023030763,-0.060364384,-0.01010575,-0.029700935,-0.016609824,-0.046488456,-0.020849072,-0.033076679,-0.013343802,-0.012003733,-0.016978753,-0.081648398,-0.012392976,-0.034510179,-0.027876381,0
2015-08-21,-0.063102192,-0.058395581,-0.053582491,-0.05456722,-0.042193836,-0.048259708,-0.050967887,-0.030595542,-0.031638078,-0.038036547,-0.029744591,-0.025621301,-0.036132445,-0.028406421,-0.028008107,-0.037010641,-0.037785314,-0.041900134,-0.03326845,-0.029670196,-0.02547459,-0.011868079,-0.044910914,-0.017822341,-0.021305475,-0.047297748,-0.023694028,-0.03258753,-0.033653195,-0.027620035,-0.049559832,-0.016778912,-0.029274087,-0.028820301,-0.031616997,-0.028355877,0.019420921,-0.033397474,-0.035868452,-0.03906518,-0.020937513,-0.020602734,-0.049276664,-0.02670694,-0.01693338,-0.043145718,-0.078858119,-0.019072246,-0.055710506,-0.039930106,0
2015-08-24,-0.025263797,-0.032805957,-0.041078874,-0.038054987,-0.064960611,-0.052943597,-0.047228521,-0.035258969,-0.036038181,-0.040565256,-0.051612355,-0.029091261,-0.05411078,-0.038307965,-0.039701419,-0.031662011,-0.051625628,-0.031930708,-0.048429612,-0.042946467,-0.029523571,-0.035843501,-0.049238404,-0.047011253,-0.0495643,-0.060093826,-0.037885617,-0.04599602,-0.05040665,-0.042634933,-0.02847422,-0.029945295,-0.075561623,-0.04700561,-0.01364203,-0.039934282,-0.059278818,-0.044275047,-0.011742718,-0.051711574,-0.032436783,-0.033922691,-0.014706147,-0.044856749,-0.030724309,-0.04128386,-0.070533111,-0.037310493,-0.058689338,-0.045642291,0
2015-08-25,0.005997146,-0.029460193,-0.009166474,-0.012887766,0.006453439,0.005285954,0.011024401,-0.014224328,-0.020986309,-0.020542558,-0.004088955,-0.022774991,-0.005659502,-0.01046884,-0.013381853,-0.014050386,-0.001957581,-0.011574065,-0.000145669,-0.024898043,-0.010215013,0.005543165,-0.029551546,-0.02413702,-0.022888218,0.00403118,-0.044143886,-0.03107392,-0.013410551,-0.010347313,-0.003278043,-0.028107217,-0.01847584,-0.005735697,-0.013091944,-0.017617057,0.000153433,-0.001961247,-0.014580388,-0.024292945,-0.053647098,-0.009802983,-0.031605339,-0.018038777,-0.01776731,-0.025653554,0.046782724,-0.011053229,-0.015621599,-0.025709174,0
2015-08-26,0.055765573,0.053873366,0.074345856,0.076953405,0.071167603,0.021625137,0.049249038,0.037415542,0.072742652,0.054059424,0.03115783,0.04714614,0.048861294,0.035605125,0.027047648,0.043724944,0.051094344,0.054804716,0.053691031,0.034191149,0.019292514,0.034238349,0.042910784,0.031300204,0.042154486,0.036343697,0.039244981,0.035646207,0.042486284,0.028378148,0.049282018,0.037451404,0.024863091,0.03098929,0.068470285,0.040361101,0.049973,0.040251226,0.053800229,0.044572773,0.061577972,0.040499689,0.014270775,0.042295894,0.027602425,0.050308924,0.081405663,0.022715242,0.047348723,0.032118764,0
2015-08-27,0.029004604,0.027482001,0.012382473,0.014199871,0.034542359,0.077631252,0.028715516,0.026932144,0.036904966,0.023902741,0.037281177,0.011603632,0.024650397,0.008146817,0.019099023,0.014820405,0.023383959,0.025186292,0.031900462,0.025270915,0.013847158,0.029197113,0.060390465,0.011938565,0.018902084,0.020225984,0.02146585,0.032032883,0.020940007,0.024427648,0.034875198,0.0225501,0.037049671,0.00723346,0.083030319,-0.00244286,0.020512058,0.014721595,0.015270578,0.032542486,0.009693842,0.02044307,0.042785697,0.022656011,0.022682096,0.012279536,0.066137623,0.025746528,0.029590174,0.020630899,0
2015-08-28,0.003282807,0.000682858,-0.012458264,-0.011403999,-0.000694726,0.022342069,0.014164229,-0.003603343,0.004401344,0.000827596,-0.004174267,-0.010972245,-0.005443123,-0.003783581,-0.017402302,-0.001198596,-0.004873679,0.000321232,0.002934066,-0.018203135,0.004572383,0.003029519,0.035305058,-0.000755022,-0.006520569,0.006190406,-0.008249165,-0.006588674,-0.010927317,0.00017645,-0.001066449,-0.002601461,0.008291856,0.001252975,0.010713678,0.017231923,0.004422577,-0.001851762,0.024935542,-0.009110757,0.007612589,-0.00453262,0.012058716,-0.002387264,-0.004494256,0.001567544,-0.000255004,-0.005160604,-0.007315864,0.011137958,0
2015-08-31,-0.004676427,-0.009377268,-0.018157148,-0.019429906,-0.00993315,0.002331472,-0.017513194,-0.012603028,-0.011049033,-0.016138474,-0.013558464,-0.012583861,-0.000467774,-0.007612101,-0.003239592,-0.009060558,-0.00122388,-0.01834155,0.002262345,-0.013564708,-0.003299123,-0.005871377,0.006939251,-0.006427698,-0.004625122,-0.010508421,-0.024845034,-0.010148969,-0.009133076,-0.007955081,-0.006687835,-0.001303273,-0.015991192,-0.016621816,-0.013013426,-0.009924178,-0.012749976,0.000715122,0.004214353,-0.003929839,-0.027833978,-0.011879986,-0.001142205,-0.012866475,-0.002708671,-0.00686916,-0.022351141,-0.010090653,0.011677106,-0.010477878,0
2015-09-01,-0.045734483,-0.039847054,-0.028591717,-0.033653385,-0.032397353,-0.042779596,-0.024907888,-0.027454929,-0.041794009,-0.033369165,-0.02689254,-0.020314457,-0.042219809,-0.025365457,-0.014158379,-0.024461345,-0.047631613,-0.036600377,-0.042906725,-0.027056019,-0.014603175,-0.023537303,-0.035184638,-0.017371968,-0.029804837,-0.033388195,-0.031080749,-0.031455002,-0.03176892,-0.023531845,-0.028318138,-0.024420565,-0.038715996,-0.021226363,-0.053815329,-0.029550779,-0.040155406,-0.012572612,-0.025552436,-0.044868472,-0.024818109,-0.025960276,-0.035775227,-0.01644881,-0.026859605,-0.027958446,-0.083736967,-0.025406833,-0.039369208,-0.043389645,0
2015-09-02,0.042008638,0.036164461,0.024089609,0.027308999,0.027824532,0.037263729,0.030038392,0.013783868,0.029697161,0.009525216,0.014100383,0.01358872,0.018062676,0.013121702,0.009667504,0.029718504,0.020398847,0.01537295,0.015828696,0.019265739,0.003862822,0.023635722,-0.001664468,0.011113731,0.020879778,0.016445163,0.007901996,0.024876254,0.010890613,0.015508898,0.018877057,0.009974314,0.01526092,0.022922889,0.038375643,0.020340245,0.020058618,0.015209263,0.027652971,0.019422427,0.008529764,0.01742059,0.03777323,0.027131155,0.015352828,0.015151268,-0.003313926,0.015741177,0.020027507,0.010599113,0
2015-09-03,-0.017691939,0.003221408,-0.012262627,-0.013256079,-0.011484756,-0.008595925,-0.019546792,-0.000529561,0.002696764,0.0111412,-0.002100964,-0.007635046,0.001755977,0.001716124,0.006497744,0.001024269,0.005661213,0.01340228,0.007617919,-0.002506436,0.006661472,0.000980515,0.002558787,0.005327243,0.0096974,0.013756082,0.009791033,-0.002570294,-8.31E-05,0.00589059,0.003885688,0.008123536,-0.002262901,0.012417769,-0.002178593,0.004073843,0.00396389,0.000429318,0.016643208,0.008427059,-0.006249514,0.006930078,0.006820146,-0.00031943,0.006679842,-0.00556469,-0.042427671,0.000615481,0.000294814,0.012169767,0
2015-09-04,-0.010023552,-0.020670436,-0.012780484,-0.0091968,-0.011397724,-0.014933611,0.001247095,-0.019176263,-0.023610873,-0.017770623,-0.014396922,-0.014460589,-0.019005551,-0.016871104,-0.015069412,-0.018872744,-0.018361647,-0.012296761,-0.018189172,-0.016438215,-0.016477498,-0.010051509,-0.020525393,-0.013218815,-0.014777459,-0.018427169,-0.029834113,-0.015810973,-0.013112775,-0.007680882,-0.010518592,-0.019879241,-0.024539879,-0.01220635,-0.021395356,-0.017219114,-0.016546396,-0.014339678,-0.019444902,-0.02198281,-0.020337391,-0.014960296,-0.029312443,-0.01215238,-0.014634378,-0.022942643,-0.022718015,-0.015310553,-0.018211717,-0.022428081,0
2015-09-08,0.027443271,0.029597461,0.023444712,0.022973628,0.036480721,0.025465567,0.014286761,0.024835587,0.041870796,0.019615728,0.03265152,0.028396004,0.026634024,0.017586589,0.03823346,0.017420557,0.032067504,0.025847103,0.014251291,0.036307715,0.009816026,0.029663615,0.002214259,0.015826037,0.030105006,0.036897017,0.013295644,0.031375845,0.020583531,0.023561822,0.018605377,0.023374817,0.022271846,0.027876667,0.064022695,0.038136089,0.052662831,0.021079254,0.033787428,0.031473284,0.02109796,0.022412777,0.01188592,0.020144247,0.017655438,0.016621192,-0.039645948,0.027231133,0.032022141,0.066470681,0
2015-09-09,-0.019440202,-0.018860647,-0.000730216,-0.003161208,-0.001256731,0.00297739,0.010112883,-0.017534321,-0.020050797,-0.013274347,-0.00441726,-0.01847957,-0.01563709,-0.021667364,-0.019164124,-0.021358209,-0.016218788,-0.032046866,-0.020618393,-0.017673926,-0.015544881,-0.02039686,-0.025304131,-0.01682353,-0.013784653,-0.015919477,-0.021863918,-0.021835064,-0.016875791,-0.007732152,-0.017058049,-0.01073843,-0.018565513,-0.016611674,-0.01552747,-0.015780285,-0.024752677,-0.012449167,-0.008854423,-0.014079301,-0.014528209,-0.012877225,-0.009555596,-0.014043416,-0.010922428,-0.016068939,0.043585944,-0.009024117,-0.015292309,-0.016862509,0
2015-09-10,0.021732311,0.005096322,0.011850365,0.013986469,0.010297166,-0.001729026,0.016884515,0.000535885,0.015621593,0.009011378,0.014576392,0.005407922,0.007689577,-0.002339116,-0.015476139,0.004555308,0.008764236,-0.003236343,0.0071956,0.020439894,0.00312772,0.006747556,0.009829183,0.002538325,0.012262897,0.002289786,0.005385764,-0.003087707,0.003359545,-0.00229672,0.004722761,0.001541565,-0.002547451,0.013414236,0.012114938,0.013920965,0.010232849,0.002359259,0.001025675,0.007065581,0.015096412,-0.004174915,-0.026833395,-0.001893225,-0.000914096,0.018421954,0.003020238,-0.002381759,0.003550074,0.000655333,0
2015-09-11,0.01448519,0.004378466,0.006460624,0.007088361,0.013692592,0.007058098,0.000760746,0.00541924,0.003106128,0.007518047,0.016389347,0.002261765,-0.001596725,0.001462367,0.008232621,0.008256054,0,0.018453278,0.002341802,0.010670371,0.001049033,0.018157984,0.00171722,0.006126505,-0.009184232,0.006206873,-0.00386957,0.011805274,0.008337373,-0.002302007,0.012961868,0.00592049,0.006703009,0.005562323,0.018168035,0.008210532,0.004435232,0.007399525,0.006811076,0.00114052,-0.003448619,0.00913862,0.002686168,0.022424963,-0.000920994,-0.012182803,-0.020001682,0.003720573,0.003537515,-0.00360259,0
2015-09-14,0.009554152,-0.010171287,-0.004327985,-0.004051214,-0.015340702,0.011719738,0.00282057,-0.003584097,0.001757677,-0.010656014,-0.007607442,0.004188353,-0.002882477,-0.005274915,-0.005740287,-0.006162913,-0.005000754,-0.004492694,-0.002755965,-0.007916137,-0.000786671,-0.006336969,-0.000264267,-0.004588043,-0.012371941,-0.009261087,-0.006931121,0.001100074,-0.006039952,-0.002841468,0.000626188,-0.001751997,-0.005542839,-0.008665407,0.000839083,-0.009539042,-0.002286695,0.000709546,-0.002718866,0.002846771,0.004787908,-0.000806148,0.006535971,-0.004527668,-0.005208646,-0.00642471,-0.018841137,-0.001752081,-0.005310977,-0.008562626,0
2015-09-15,0.008374879,0.02160479,0.019127137,0.01891377,0.001897007,0.001499724,0.006371168,0.010336009,0.010947372,0.007116611,0.018754674,0.011506143,0.019054461,0.020216059,0.000622114,0.012557443,0.021697762,0.012773398,0.005092296,0.013966229,0.010444817,-0.003763583,0.018307843,0.009378346,0.010833794,0.013545368,0.004400582,0.012981969,0.023699511,0.01561079,0.017278097,0.01564979,0.014714899,0.017766884,0.024024898,0.011383172,0.019552904,0.009026817,0.011500468,0.01317806,0.022855391,0.018610893,0.000887968,0.012501221,0.009479261,0.010260264,0.035620907,0.035535672,0.022521776,0.019328196,0
2015-09-16,0.00112638,0.007250938,0.000676392,0.001321669,0.009564164,0.033658328,0.005902888,0.002416555,0.006959591,0.006785391,0.009283552,0.002222816,0.008768586,0.009316662,0.005736727,0.014016167,0.001222197,0.00671938,0.019569498,0.000299522,0.01674275,0.005110744,0.023690413,0.010915799,0.003457511,0.012495477,0.005224096,0.017800125,0.009473285,0.010536344,0.015168258,-0.003889547,0.001141909,0.007302487,-0.018611354,0.007342701,0.00852258,0.008249159,0.001344812,0.004664195,0.005956508,0.009792815,-0.000887968,0.005081385,0.002435629,0.005994234,0.048425127,-0.004385653,0.001155206,0.009366438,0
2015-09-17,-0.021621234,-0.001130523,0.009198459,0.010822075,0.021534042,-0.000686604,0.009478744,-0.008407548,0.009046151,-0.000423753,0.017272992,0.002427364,-0.023503403,0.00199445,-0.003405899,0.000766939,-0.029202702,0.005155402,0.002151345,0.009000359,0.005857655,0.002306083,0.004923017,0.003215395,-0.007313264,-0.00273564,0.005864036,0.063428654,0.015324466,0.012391315,-0.002685228,-0.02100069,0.008626918,-0.004355281,-0.006714469,-0.040801851,0.006102654,-0.001815811,-0.002017898,-0.028512113,0.001671203,-0.012852584,-0.013415017,-0.008656192,-0.004871154,-0.003991416,0.00124826,0.005388499,-0.016601929,-0.043691458,0
2015-09-18,-0.004111358,-0.017553919,-0.016134345,-0.021460557,0.002576151,-0.005548236,0.000635795,-0.018191391,-0.0008639,-0.016624597,-0.00643118,-0.015407106,-0.027673668,-0.004279448,-0.017684251,-0.023952288,-0.01909588,-0.011433707,-0.024194886,-0.018997676,-0.010210212,-0.013137644,-0.021255,-0.003436184,-0.013221889,0.011636675,0.022464174,-0.016698269,-0.019295887,-0.017950883,-0.00191021,-0.014700225,-0.020785962,-0.010201047,-0.023393902,-0.00984695,-0.012802847,-0.010796165,-0.023499199,-0.022662709,-0.034503895,-0.022026984,-0.012077441,-0.008099465,-0.007043737,-0.009688694,-0.015375248,-0.023126019,-0.030413818,-0.045691752,0
2015-09-21,0.015397557,0.014384672,0.009127257,0.009789038,0.014936207,0.013642984,0.012108598,0.014457342,0.010265499,0.014085682,0.011929998,-0.002786915,0.008333611,0.010099769,0.005982636,0.012604705,0.008954883,0.009721924,0.00972141,-0.013175085,0.0053732,0.005527933,0.004492819,0.007066984,0,0.025157795,-0.030347132,-0.010222811,0.00436689,0.008150835,0.013038231,0.00514687,-0.000691799,0.009186182,-0.002590021,0.012295125,0.010310806,0.009819497,0.004813645,0.009942786,-0.022307222,0.00243376,0.039606189,0.00871423,0.000310726,-0.001102175,-0.022867151,0.013430106,0.009342611,0.02087029,0
2015-09-22,-0.0158597,-0.004770244,-0.020876699,-0.02026887,-0.018384934,-0.012415896,-0.027480378,-0.012909354,-0.027576481,-0.007515909,-0.008183191,0.001179488,-0.008825877,-0.006531427,-0.002042809,-0.00671274,-0.008314142,-0.01059295,-0.008897305,-0.004945171,-0.010259973,-0.008937064,-0.010815488,-0.014393597,-0.015787251,0.015954619,-0.028175209,0.002394731,-0.008590143,-0.003111905,-0.00507374,-0.008294091,-0.019118268,-0.00775187,-0.020321551,-0.017529259,-0.006815521,-0.003916236,-0.016945964,-0.016825046,-0.004718343,-0.009884178,-0.026628792,-0.00717161,-0.008946005,-0.008307541,-0.018413762,-0.011503966,-0.027368407,-0.025095608,0
2015-09-23,0.008095036,-0.000683325,0.000137774,-0.000530099,-0.004337029,0.00045977,0.010806289,-0.00108334,0.004798061,0.009915006,0.002845744,-0.002683948,-0.004443315,0.000996443,0.002042809,0.003187437,0.00959101,0.000757949,-0.006067483,0.011097588,-0.000773281,-0.009016605,-0.014736002,0.00031398,0.005552224,0.009873141,-0.005384671,-0.012723128,-0.00504248,-0.005911651,-0.004667157,-0.010178844,-0.006613531,0.001943608,0.00671347,-0.005543448,0.004734066,0.019304429,0.002439096,0.001774526,0.00569864,0.001166896,0.023997597,0.001843162,-0.002172061,-0.007070529,-0.004070424,-0.009580837,-0.003703232,0.005281702,0
2015-09-24,0.005905116,0.000909303,0.002476687,0.005512128,-0.004337185,0.007859936,0.004671417,-0.00255824,0.018947768,-0.010057725,-0.017927073,-0.005500214,-0.006950196,0.015533767,0.001724444,0.001465406,-0.010872903,-0.011132642,0.005929865,0.002446301,0.010012611,-0.009397568,0.010065735,0.000758378,0.005128179,-0.01877158,-0.015086813,-0.015578267,-0.004985824,-0.009630509,-0.005560077,0.00249761,-0.006181128,-0.000919703,-0.011536412,0.001942932,-0.003897013,-0.003864171,-0.009089647,-0.004539309,-0.008659267,-0.007614902,-0.007345413,-0.000921156,-0.002800483,-0.005428187,0.056399031,-0.000722588,-0.010888341,-0.021292414,0
2015-09-25,-0.002510175,0.000682704,-0.022795298,-0.02234757,-0.017958895,-0.023884373,-0.017523688,0.006267672,0.007211801,0.00638601,-0.039759322,-0.016132749,0.020544709,0.018192442,-0.000784127,0.003430808,0.021628856,0.001976297,0.006852179,-0.02508177,0.011933492,-0.003185575,0.010479312,0.010764255,0.02391711,-0.009339148,-0.01478005,-0.015229264,-0.010944067,-0.00494086,0.085208455,0.002944815,-0.026088376,-0.008526183,0.021050249,-0.000275122,0.010128425,0.004685244,0.011522809,0.018230281,-0.019762586,0.003169911,-0.004137122,0.003075286,0.006827058,-0.000939517,-0.014757549,0.012841248,0.006858239,0.019182321,0
2015-09-28,-0.020000667,-0.014901577,-0.025151595,-0.028306747,-0.039273361,-0.033564713,-0.039130171,-0.007899058,-0.013205789,-0.050631608,-0.032046509,0.004058304,-0.024538906,-0.012463207,-0.00188333,-0.022874091,-0.026787574,-0.032841941,-0.008641048,-0.034126632,-0.002272944,-0.018210079,-0.02515265,-0.010764255,-0.014123726,-0.031900047,-0.059884775,-0.052759124,-0.037548547,-0.031074225,-0.023145426,-0.010914631,-0.045051589,-0.010265185,-0.047587945,-0.017065596,-0.048072586,-0.013836748,-0.001737368,-0.021798677,-0.024079475,-0.034471754,-0.046054791,-0.016835599,-0.013390107,-0.012858356,-0.027466899,-0.015199519,-0.034771454,-0.040937983,0
2015-09-29,-0.030491249,0.0034576,-0.00263061,0.00013447,-0.015978263,-0.007190788,-0.028885338,0.00147613,0.017442201,0.019598664,0.013402755,0.01811177,-0.002336163,0.007080816,0.00188333,-0.010486054,-0.007788322,0.004624109,0.005084602,0.006466443,0.003281486,0.009398132,0.006314455,0.006150337,-0.000779566,-0.008606227,0.005506983,0.006748954,0.014367657,0.006001099,-0.020429139,-0.004814425,0.011200325,0.006751811,-0.009812446,0.00197305,-0.009605663,0.00118811,0.01655136,0.010272038,0.00474045,0.009782987,-0.051538122,0.015710706,0.005314494,-0.002095929,-0.011323546,0.008904756,-0.002574568,0.01093504,0
2015-09-30,0.011310806,0.018701495,0.024997733,0.022354449,0.031392712,0.007070022,0.036590138,0.012268199,0.038875474,0.016355192,0.015543036,0.00332621,0.018708161,-0.004713843,0.016482929,0.022600807,0.014869263,0.015214823,0.01873469,0.012496748,0.011531856,0.027578723,0.033909898,0.01344519,0.023512249,0.029499208,0.030226191,0.04159924,0.020159325,0.031067287,0.027201728,-0.000457504,0.018065559,0.0170384,0.043655982,0.017032243,0.015238667,0.005895857,0.030313737,0.008997859,0.015095645,0.025374392,0.013296774,0.010713571,0.01578218,0.024492986,0.048717535,0.005580881,0.015676418,0.03491707,0
2015-10-01,-0.006555837,0.007877672,0.005670251,0.004706045,0.017102711,-0.034901552,0.011611963,-0.003995702,-0.019656653,0.00472609,0.005159377,-0.001929795,0.007353408,0.000138463,-0.008828818,0.013238097,-0.001922223,0.006740861,-0.003908164,0.013595831,-0.008006848,0.004588344,-0.006868175,-0.004779289,-0.011977267,0.018437589,0.013146347,0.017647581,-0.001476643,0.009275447,0.006969226,-0.012722423,0.013335381,0.00183054,-0.023225996,0.003314709,0.048906753,-7.08E-05,-0.004652801,0.001751737,-0.000406064,0.001406622,0.014075728,0.002535159,-0.001541447,-0.010289564,0.026000318,-0.001108757,0,-0.000351018,0
2015-10-02,0.007268426,0.021290261,0.023080494,0.025231511,0.022445543,0.031554572,0.012239252,-0.000385045,0.025720953,0.00966798,0.018860601,0.008123794,-0.002792492,0.006511414,0.010986642,0.006642444,-0.010992423,0.014660545,0.02427717,0.0382035,0.014713593,0.003208474,0.040157064,0.003304258,0.001165227,0.002861573,0.012438954,0.027100638,0.019388704,0.022563186,0.011083214,-0.002797328,0.015098308,0.009603993,0.009696176,0.017777271,0.013892896,0.008955249,0.016856598,-0.003506548,0.01547719,0.015466471,0.041990308,0.010171432,0.00337833,0.034922587,0.001225895,0.008078025,-0.002223966,-0.033839461,0
2015-10-05,0.003594782,0.022995578,0.022113239,0.022959428,0.020702826,-0.005752264,0.020852002,0.019450672,0.024704329,0.02183543,0.006876956,0.008797966,0.019703834,0.010985794,0.013602895,0.011735502,0.019953024,0.024250049,0.012182646,0.012019923,0.015234654,0.008218368,0.029958023,0.017369169,0.041442767,0.021787354,0.015287975,-0.010914617,0.016413449,0.019475276,-0.007536579,0.026716503,0.000241353,0.022189465,-0.017256951,0.018798936,0.017962949,0.015033803,0.022684794,0.02218747,0.021505714,0.015685175,-0.004885506,0.013737286,0.023915665,0.020845822,0.047303629,0.021399277,0.026994809,0.027515167,0
2015-10-06,0.004799191,0.002569094,-5.96E-05,0.006169837,-0.011469288,-0.019237278,-0.01295452,-0.009029921,0.012893046,-0.002079772,-0.030544528,-0.014241716,0.000483849,0.00245588,-0.002888337,-0.004374925,0,-0.004350456,0.013961993,-0.020822435,-0.001219305,-0.000770693,0.034619277,0.013058975,0.014055911,-0.008070691,-0.028634273,-0.028114576,-0.019636705,-0.010961957,-0.00872857,0.001362769,-0.036915547,-0.001181788,-0.034492655,0.003717157,-0.011356926,0.002294732,0.016838784,-0.007276826,-0.02830931,-0.009129668,-0.025105921,0.007192228,-0.003596046,0.001598763,-0.026597797,-0.000981883,0.002164797,-0.025342453,0
