Date,APPLE INC,MICROSOFT CORP,ALPHABET INC-CL A,ALPHABET INC-CL C,AMAZON.COM INC,TESLA INC,META PLATFORMS INC-CLASS A,BERKSHIRE HATHAWAY INC-CL B,NVIDIA CORP,VISA INC-CLASS A SHARES,UNITEDHEALTH GROUP INC,JOHNSON & JOHNSON,JPMORGAN CHASE & CO,PROCTER & GAMBLE CO/THE,WALMART INC,HOME DEPOT INC,BANK OF AMERICA CORP,MASTERCARD INC - A,EXXON MOBIL CORP,PFIZER INC,COCA-COLA CO/THE,WALT DISNEY CO/THE,CHEVRON CORP,PEPSICO INC,CISCO SYSTEMS INC,ADOBE INC,ABBVIE INC,ELI LILLY & CO,THERMO FISHER SCIENTIFIC INC,COMCAST CORP-CLASS A,NIKE INC -CL B,VERIZON COMMUNICATIONS INC,ABBOTT LABORATORIES,ACCENTURE PLC-CL A,BROADCOM INC,ORACLE CORP,SALESFORCE.COM INC,COSTCO WHOLESALE CORP,INTEL CORP,WELLS FARGO & CO,MERCK & CO. INC.,DANAHER CORP,PAYPAL HOLDINGS INC,MCDONALD'S CORP,AT&T INC,QUALCOMM INC,NETFLIX INC,UNITED PARCEL SERVICE-CL B,MORGAN STANLEY,SCHWAB (CHARLES) CORP
2013-05-29,13.917,29.4762,434.576,,265.53,20.926,23.32,113.03,3.3753,42.0128,55.231,67.9965,43.0353,60.9225,62.7868,65.509,11.7315,54.351,63.5185,19.683,31.3424,60.2366,87.343,62.943,18.3859,42.6,30.6056,43.4757,84.614,17.3414,28.575,33.5254,31.8769,70.6066,27.5736,30.0839,41.93,93.923,19.0941,31.7766,33.9119,45.1353,,77.615,21.5847,49.4308,30.763,67.288,20.9261,18.1428
2013-05-30,14.124,29.603,435.802,,266.83,20.99,24.55,114.84,3.4197,42.6944,56.373,68.2664,43.7831,61.0692,62.2926,65.468,12.0361,54.65,63.5254,19.6621,30.8654,58.7729,87.0785,63.021,18.5765,43.19,31.0729,43.7426,85.97,17.4094,28.4337,33.194,31.8431,70.513,30.2885,30.0315,42.76,93.033,19.0469,32.1665,34.0566,45.3457,,76.659,21.3383,49.4848,31.809,67.303,21.6297,18.3707
2013-05-31,14.067,29.4931,436.032,,269.2,19.552,24.348,114.07,3.3823,42.0128,54.603,66.8294,42.9723,59.2701,61.6419,64.825,11.8882,54.09,62.4079,18.9522,30.2749,57.3456,85.4359,62.672,18.3821,42.91,29.7756,42.9985,85.524,17.0757,28.092,32.7882,30.9895,69.8916,30.2164,29.5417,42.33,91.163,19.102,31.6207,33.7889,44.8524,,76.265,21.0317,48.945,32.321,66.945,21.6968,18.0973
2013-06-03,14.098,30.0762,434.236,,266.88,18.518,23.848,114.07,3.3776,42.4963,54.751,67.2502,42.8936,59.9651,62.342,65.171,11.7924,54.626,63.0908,19.3141,30.8957,58.0002,86.3686,63.161,18.5841,43.46,30.2429,42.9823,85.728,17.2011,28.7162,32.91,31.4036,69.8831,29.872,30.0752,41.04,92.202,19.8572,31.761,35.0551,45.2514,,77.362,21.0798,49.0225,31.71,67.217,21.4873,17.9333
2013-06-04,14.053,29.5692,429.967,,265.7,18.968,23.52,113.42,3.3823,42.4987,54.368,66.7659,42.5394,59.7411,62.5479,63.465,11.6271,53.897,62.6286,19.2515,31.3575,58.5002,85.5821,63.339,18.5689,44.39,30.4312,42.4646,85.495,17.3967,28.6023,33.0317,31.0994,69.1596,30.2725,29.8741,37.8,92.019,19.9516,31.5349,35.7714,44.8306,,77.686,21.4405,49.3947,32.187,66.991,21.3365,17.8421
2013-06-05,13.922,29.3917,430.267,,267.17,19.074,22.899,111.51,3.3098,41.7958,53.836,66.4325,41.7443,59.1929,61.9796,62.198,11.4006,53.077,61.8422,19.1262,30.7746,57.382,84.6146,63.447,18.5384,43.84,30.0197,41.9065,83.49,17.0863,28.133,32.6665,30.6768,67.7381,29.6318,29.8391,37.95,90.78,19.4324,31.0514,35.2577,43.8511,,76.146,21.194,48.9605,31.923,66.212,20.9679,17.3227
2013-06-06,13.714,29.5438,432.739,,267.83,19.47,22.97,113.1,3.3309,42.2982,53.984,67.0517,42.1143,59.3165,62.2926,63.987,11.4964,53.587,62.2423,19.5647,30.8805,57.4002,83.9325,63.806,18.7137,43.57,30.3406,42.133,84.217,17.1076,28.3198,33.796,30.9642,67.7125,29.4316,29.1657,38.06,92.376,19.3931,31.7532,35.1636,43.8439,,76.351,21.5246,48.821,31.106,66.056,21.2863,17.7328
2013-06-07,13.819,30.1438,440.292,,276.87,20.408,23.291,115.31,3.3764,42.4373,54.551,67.409,42.7204,60.0346,62.8691,65.213,11.6532,53.71,63.0839,19.6691,31.3499,58.9547,84.7051,64.47,18.668,44.12,30.6893,42.4565,81.921,17.5072,28.5886,33.9786,31.6994,68.8616,29.864,29.5723,39.61,91.952,19.3458,32.1665,34.867,45.0555,,77.615,21.3082,48.1464,31.46,67.311,22.6182,18.3342
2013-06-10,13.728,29.9748,445.542,,281.07,20.01,24.33,115.15,3.3753,43.001,55.519,67.5916,42.7913,60.2817,62.3914,64.376,11.5835,53.666,62.8563,19.7456,31.1758,58.0275,85.3942,64.736,18.5689,44.09,30.6335,42.5779,83.103,17.2904,28.7208,34.1747,31.6825,69.4149,29.4956,29.7779,38.68,91.728,19.6763,32.1821,35.0623,45.1934,,78.602,21.6328,48.0922,31.561,67.295,22.7439,18.4253
2013-06-11,13.687,29.4424,440.332,,274.78,18.894,24.03,113.51,3.3122,42.3713,55.737,67.2343,42.1064,60.3203,61.9796,64.277,11.4268,53.159,62.401,19.7804,30.8805,58.0002,84.5311,64.486,18.3478,43.12,30.4033,42.0117,82.735,17.0736,28.3153,33.938,31.1247,68.4446,29.0632,29.3581,37.59,91.487,19.4403,31.7065,34.4112,45.1353,,77.575,21.4946,47.8053,30.637,66.75,21.8559,17.9697
2013-06-12,13.518,29.5776,436.413,,271.67,19.546,23.77,112.95,3.2841,42.251,55.649,66.4801,41.8624,59.9187,61.6419,63.275,11.3745,52.926,61.9043,19.7874,30.7891,57.2638,83.501,64.158,18.2868,42.72,29.8314,41.8822,81.699,16.8015,27.9781,33.7486,30.7952,67.8487,28.8149,29.3144,37.58,90.971,19.2436,31.4023,34.1869,44.5476,,77.583,21.4104,47.3789,29.663,66.641,21.4203,17.8513
2013-06-13,13.636,29.3368,438.925,,275.79,19.636,23.73,114.99,3.3589,42.9821,56.175,67.409,42.6417,60.5596,61.7737,63.382,11.5051,54.419,63.0011,20.2398,30.8043,58.4547,84.6773,64.056,18.5613,43.3,30.0964,41.9389,82.814,16.8993,28.1376,34.2491,31.0149,69.0149,29.8943,29.9528,37.8,92.202,19.6605,31.9248,34.9755,45.3312,,78.089,21.8192,48.0379,30.77,67.272,22.0905,18.2613
2013-06-14,13.451,29.0706,437.944,,273.99,20.06,23.63,114.16,3.3542,42.6708,55.868,67.409,41.8231,60.2508,61.6666,63.432,11.3832,54.176,62.4838,20.2467,30.7509,58.0002,83.7168,64.173,18.3631,42.84,30.1383,42.1006,82.591,16.895,28.1968,34.5399,31.1078,68.5637,30.281,29.533,37.56,92.302,19.6055,31.3166,35.012,45.3602,,77.726,21.5847,47.5882,30.57,66.953,21.6381,17.9606
2013-06-17,13.512,29.5776,443.555,,278.06,20.44,24.022,114.92,3.387,43.0057,56.368,67.9806,42.3898,60.9689,61.7325,63.059,11.5051,54.843,63.1253,20.2955,31.0101,58.6275,84.371,64.501,18.8281,43.39,29.9988,42.3514,83.009,17.0396,28.2196,34.2964,31.1754,70.181,30.6838,29.9703,38.22,92.884,19.7471,31.6675,34.9025,45.9769,,77.978,21.4946,48.1232,32.747,67.444,21.9564,18.5165
2013-06-18,13.505,29.5607,450.747,,281.76,20.678,24.21,115.17,3.3659,43.3972,57.515,68.5601,42.5945,61.0306,62.375,63.929,11.5574,55.433,63.415,20.4625,31.2007,59.3547,84.5798,64.517,18.9195,43.36,30.3685,42.3433,83.62,17.1714,28.3153,34.8645,31.6994,70.5896,31.2155,30.0839,38.25,93.204,20.0342,31.8468,34.8659,46.6952,,78.776,21.741,48.3635,32.69,68.137,22.0486,18.7169
2013-06-19,13.231,29.2311,450.777,,278.16,20.936,24.309,113.84,3.4688,43.0718,57.147,67.3693,42.1537,59.9265,61.3289,62.885,11.4877,55.619,62.7735,20.2537,30.8043,58.482,83.8699,63.204,18.8128,45.78,30.0197,41.5506,82.174,17.0948,28.133,33.8501,30.6008,69.6533,30.6677,29.8128,37.65,91.628,19.6684,31.7065,34.7418,46.2018,,78.034,21.188,47.9991,33.187,67.311,21.8727,18.6531
2013-06-20,13.038,28.3015,442.799,,273.44,20.13,23.9,111.41,3.3753,42.0883,55.868,65.591,41.3114,58.1042,60.1511,61.179,11.2264,54.324,61.4284,19.9301,29.8286,56.3456,82.095,61.657,18.6261,44.895,28.6387,39.9653,79.234,16.5422,27.6911,33.1129,29.7219,67.687,29.8541,29.0432,36.75,89.441,19.0272,31.262,33.8145,45.1716,,76.438,20.6471,47.2316,31.931,66.158,21.0685,18.6623
2013-06-21,12.933,28.1114,440.892,,273.36,19.91,24.53,112.38,3.3694,42.3336,55.956,66.0514,40.9021,59.7875,60.5465,61.138,11.0523,54.378,61.725,19.8083,30.3088,57.0275,82.7771,62.611,18.6611,44.77,29.7268,40.3697,80.622,16.9078,27.5954,33.4916,30.0684,67.5849,30.1118,26.3541,38.3,90.347,19.0351,31.9404,34.3183,45.0628,,76.786,20.7192,47.0378,30.986,66.563,20.8674,18.8081
2013-06-24,12.591,28.4917,435.317,,270.61,20.298,23.935,110.71,3.3005,42.0435,56.613,67.1708,40.0834,59.1312,61.1148,60.881,10.7126,53.364,61.0352,19.2863,30.1335,56.7638,81.3085,62.611,18.3364,43.6,29.2176,39.6822,79.797,16.912,27.313,33.2211,29.5529,67.3806,29.556,26.3847,36.95,91.171,18.5512,31.0358,33.8875,44.7363,,76.833,20.7132,46.4291,30.8,66.454,20.4402,18.8081
2013-06-25,12.593,28.4537,433.52,,272.088,20.48,24.25,112.07,3.3238,42.5623,55.807,67.7583,40.9965,59.2161,61.2548,61.403,11.0348,53.552,61.4697,19.4811,30.2783,56.882,81.747,62.54,18.2983,44.37,29.7338,39.8116,80.66,17.0778,27.5134,34.1138,29.6712,67.8062,29.8863,26.201,37.44,91.678,18.7873,31.4257,33.7561,45.2006,,77.015,21.0558,47.9216,30.414,66.804,20.9679,19.1726
2013-06-26,12.451,29.0283,437.249,,277.57,21.144,24.16,112.91,3.3051,43.0765,56.727,69.0603,41.3271,59.7643,61.7819,62.67,11.1132,54.066,61.9457,19.5577,30.7433,57.4638,82.2342,63.525,18.5879,45.68,30.2569,40.2726,80.922,17.0863,28.1786,34.2626,30.0853,67.721,30.0071,26.3584,38.0,92.451,18.8856,31.9872,34.092,45.9809,,78.057,21.2361,47.5029,30.3,67.35,20.8423,19.0997
2013-06-27,12.317,29.2565,438.96,,277.55,21.85,24.66,113.0,3.2748,43.4562,57.874,68.838,41.8388,59.9728,61.9878,63.167,11.331,54.13,62.1113,19.6134,30.69,57.9275,82.624,63.869,18.7747,45.93,30.0825,40.216,82.834,17.1331,28.3927,34.4926,29.8825,68.2828,30.0635,26.6295,38.84,92.709,18.921,32.4083,34.5228,46.1913,,78.697,21.4164,47.3556,30.71,67.872,20.9763,19.0814
2013-06-28,12.403,29.1931,440.612,,277.69,21.472,24.88,111.92,3.2818,43.1001,57.34,68.1632,41.5554,59.4477,61.3536,64.161,11.2003,54.493,62.3251,19.4951,30.5756,57.4093,82.3665,63.908,18.5498,45.56,28.834,39.7307,82.116,17.7495,29.0123,34.0462,29.4768,61.252,30.1118,26.8569,38.18,91.944,19.0626,32.1821,33.9167,45.9446,,78.184,21.2782,47.3634,30.156,67.397,20.4653,19.3457
2013-07-01,12.8,29.0368,444.371,,282.1,23.436,24.81,113.04,3.2958,43.6826,57.471,68.7745,41.3193,60.243,61.436,63.664,11.2613,55.319,62.2906,19.335,30.8424,58.1184,82.8815,64.103,18.6803,46.235,29.0223,40.5719,83.785,17.3673,28.3973,34.0597,29.6036,61.3711,30.2971,26.3322,37.8,91.828,18.792,32.2523,33.8218,46.9607,,78.831,21.2181,47.2626,32.04,67.841,20.5993,19.4824
2013-07-02,13.089,28.6818,441.583,,283.73,23.564,24.41,112.52,3.2935,43.6873,57.156,68.7268,41.8664,60.5673,61.5348,64.028,11.2351,55.305,62.5252,19.2793,30.7738,57.5093,82.9303,63.822,18.6688,46.03,29.4408,40.8469,82.465,17.4057,28.5294,34.2423,29.4599,61.3882,30.998,26.3235,38.17,92.177,18.6614,32.1431,33.9897,46.2204,,78.918,21.3563,47.2316,31.637,67.498,20.4737,19.4095
2013-07-03,13.162,28.741,443.645,,284.03,23.048,24.52,112.63,3.3028,44.1118,57.392,68.8935,41.8426,60.6677,61.576,64.376,11.1742,55.601,62.5597,19.2445,30.8653,57.8275,82.8815,63.079,18.8761,46.42,29.4548,40.5557,82.426,17.5766,28.6388,34.4993,28.9444,61.8648,31.0866,26.8482,38.55,92.227,18.6944,32.1431,33.9897,46.1841,,79.25,21.4104,47.2238,31.559,67.147,20.1386,19.5006
2013-07-05,13.056,28.91,447.178,,285.88,24.018,24.37,114.96,3.3285,44.9962,57.944,69.7589,42.8099,60.4901,61.9467,64.84,11.3745,56.498,63.1667,19.4672,30.8882,58.0184,83.8768,63.134,18.8607,47.0,29.7965,40.9116,82.882,17.8115,28.9941,34.6955,29.5106,62.682,31.2638,27.2767,38.94,92.934,18.9289,32.806,34.4351,46.8881,,78.863,21.5366,47.2548,32.157,68.223,20.5826,20.0565
2013-07-08,12.982,29.0072,452.984,,290.59,24.322,24.71,115.01,3.311,44.3618,59.161,70.3305,43.3729,60.8144,63.1821,65.61,11.5661,55.953,63.6358,19.5786,30.9034,58.8275,84.3849,63.9,18.9029,46.625,30.4661,41.3565,83.387,18.1148,29.0306,34.9585,29.9247,63.3885,30.0232,27.6746,38.43,93.649,18.2405,33.3986,34.6177,46.772,,78.879,21.6584,46.5105,33.3,68.854,20.8423,20.2205
2013-07-09,13.21,29.0283,453.059,,291.53,24.69,25.48,115.8,3.3288,44.1495,59.52,70.5607,43.5236,61.4399,63.4457,66.008,11.7838,56.361,64.3877,19.7317,31.1245,59.0365,85.7978,64.673,19.3098,47.26,30.215,41.8903,84.677,18.2258,29.1262,34.815,29.3585,63.0735,30.273,27.5609,38.72,94.256,18.2011,33.2972,34.771,48.3543,,78.965,21.6706,46.0454,35.34,69.93,21.3114,20.2296
2013-07-10,13.16,29.3241,453.434,,292.33,24.454,25.8,114.88,3.3729,44.0316,59.275,70.8465,43.476,61.6175,63.2315,65.759,11.6445,56.107,64.029,19.7943,31.0101,59.0093,85.5403,64.845,19.5055,47.25,30.6265,41.5911,85.425,18.3283,28.9759,34.5281,29.3585,63.2863,30.8771,27.4161,39.74,94.505,18.2916,32.806,35.0193,49.2108,,78.958,21.5427,46.8594,34.831,70.327,21.2276,19.9927
2013-07-11,13.365,30.1565,460.566,,299.66,25.122,25.81,116.98,3.4197,44.8005,59.862,71.1879,43.7218,62.3665,63.9399,66.14,11.7664,57.067,64.3394,20.024,31.2769,60.5275,86.1459,66.064,19.8586,47.99,30.8166,41.6881,85.793,18.9904,29.0306,34.9858,30.0119,64.0098,31.0866,27.9691,41.52,96.372,18.8738,32.6656,35.2748,49.61,,79.597,21.8349,47.5262,34.881,71.27,21.4036,19.5644
2013-07-12,13.34,30.1438,461.948,,307.55,25.98,25.91,117.12,3.422,44.9797,59.546,71.4419,43.587,62.9687,63.9399,66.704,12.0016,56.862,64.4291,20.0519,31.2769,60.8911,86.3477,65.884,19.9124,48.39,31.7105,41.6153,85.57,19.0843,29.0078,34.4393,29.9694,64.2822,31.3766,27.4336,42.43,96.842,18.803,33.2426,35.4428,49.4938,,80.221,21.7984,48.0844,36.752,67.116,21.8894,19.7649
2013-07-15,13.369,30.5663,462.793,,306.57,25.452,26.28,117.21,3.415,44.8689,59.214,71.7674,43.5236,62.9378,63.4457,66.588,12.0887,56.578,64.3256,20.0379,31.2617,59.9366,86.7792,66.197,19.9047,48.12,31.4079,41.6881,85.619,18.858,28.862,34.1318,30.1052,64.9036,30.6193,28.1008,41.98,96.368,18.8345,33.8041,35.4282,49.6463,,79.566,21.6401,47.5107,36.854,66.617,22.3585,19.7831
2013-07-16,13.456,30.6509,460.25,,306.87,21.81,26.32,117.2,3.4337,44.6637,58.592,71.7674,43.6187,62.5209,63.7257,66.438,12.1235,56.0,64.3601,19.9614,30.6671,59.1184,86.3895,65.65,19.7358,47.485,30.8377,41.2513,84.959,18.7896,28.5659,34.3505,30.2919,64.0864,31.3121,28.092,41.84,96.9,19.0784,33.5468,35.2164,49.4067,,79.668,21.841,47.9526,37.211,67.007,22.0989,19.1361
2013-07-17,13.459,30.203,459.72,,308.69,24.05,26.65,117.63,3.415,44.725,57.996,71.5531,43.8249,62.3043,63.5857,66.621,12.4632,56.338,64.4705,19.9614,31.1321,59.4184,86.5495,66.603,19.7435,48.04,30.9433,40.9844,85.182,18.7384,28.8529,34.6647,30.3937,63.9758,31.3524,28.2325,42.71,97.624,18.9997,33.9289,35.1434,49.6535,,79.052,21.8897,48.5729,38.274,67.529,22.2329,19.0905
2013-07-18,13.504,29.9494,455.782,,304.11,23.806,26.18,118.56,3.401,45.0481,61.779,71.5848,44.6971,62.4676,63.701,66.273,12.8551,56.677,65.1051,19.8291,31.1092,59.8366,87.3291,67.822,19.851,48.19,31.1967,40.3778,86.317,18.9391,28.8483,34.1387,30.2919,64.2141,30.2891,28.1008,41.9,97.341,18.2869,34.6307,34.6104,49.1745,,79.115,21.7558,47.3828,38.059,68.464,23.2046,19.5553
2013-07-19,13.292,26.5353,448.734,,305.23,23.936,25.881,118.9,3.3285,44.791,62.567,73.2202,44.5306,63.3,64.3105,66.165,12.8464,56.336,65.65,20.2467,31.3227,59.2365,88.3313,67.517,19.8203,48.07,31.3375,40.9278,86.919,19.0374,28.862,34.125,30.4361,64.0269,30.4905,27.9691,42.5,98.181,18.1264,34.6619,34.8952,49.8568,,79.187,21.7984,47.6502,37.797,68.644,23.1209,19.7558
2013-07-22,13.334,27.0508,455.792,,303.48,24.486,26.045,118.94,3.3262,45.0976,63.207,73.2599,44.8477,63.1833,64.1376,66.256,12.9945,57.217,65.4155,20.4277,31.1321,58.5456,88.4149,67.51,19.7435,48.28,31.6542,40.9521,87.647,19.1911,28.8347,34.3436,30.3767,63.8396,30.4421,27.9779,42.04,98.164,17.914,34.8022,34.844,49.4793,,77.062,21.6584,48.2317,37.423,68.277,23.1292,20.0656
2013-07-23,13.105,26.8903,452.338,,301.06,24.548,26.13,118.21,3.3215,44.475,63.653,73.3711,44.935,62.9733,64.6976,66.414,13.0119,56.78,65.6707,20.4764,31.2236,58.5911,88.575,67.353,19.6207,48.07,31.1897,41.2433,86.861,19.2808,28.7891,34.4051,31.1234,63.2012,30.2971,28.1535,42.54,99.037,17.8983,34.7554,34.9974,49.2834,,76.415,21.7984,48.3015,35.751,68.199,23.2968,20.4847
2013-07-24,13.778,27.0086,451.888,,298.94,24.34,26.51,116.46,3.3215,44.0434,63.513,73.3234,44.9033,62.4443,64.4341,66.48,12.8116,56.114,65.5259,20.379,31.1473,58.7638,87.9555,66.916,19.6437,47.8,30.7181,42.5051,87.918,19.2039,28.534,34.4188,30.9282,62.7501,29.7171,28.4344,42.01,98.039,18.0399,34.5527,34.8806,49.0874,,76.336,21.5488,47.596,34.471,67.786,23.2298,20.1476
2013-07-25,13.715,26.5269,444.281,,303.4,24.814,34.359,117.07,3.3332,45.8971,63.592,73.4902,44.8002,62.5532,64.2529,65.42,12.9161,56.873,65.5121,20.3163,31.1321,58.682,88.923,66.846,19.5746,47.79,31.1404,42.5374,88.539,18.8665,28.4702,34.6442,31.0386,62.2564,29.7252,28.4169,43.22,97.665,18.1421,34.038,35.1726,48.8333,,76.991,21.5853,49.1698,35.249,67.67,23.2549,20.3025
2013-07-26,13.793,26.7213,443.104,,312.01,25.878,34.01,117.34,3.3192,45.5646,63.233,73.6966,44.4434,62.5376,64.2446,65.213,12.829,56.794,65.3879,20.4416,30.9796,59.0729,88.7838,66.658,19.5715,47.64,31.5275,43.1602,87.899,18.6786,28.4884,34.856,31.2083,62.2394,29.6285,28.5661,43.22,96.933,18.2995,33.9289,35.4063,48.4269,,77.418,21.6706,50.0925,35.187,67.794,23.2046,20.1567
2013-07-29,14.006,26.6537,441.563,,306.1,26.924,35.43,116.42,3.3122,45.2745,63.741,73.9982,44.1579,62.3043,64.2364,65.155,12.6461,56.687,64.8636,20.5599,30.7052,58.7365,87.8163,66.611,19.4441,47.17,31.7176,43.322,87.714,18.5376,28.5704,35.1771,31.1743,61.601,29.4755,28.5134,43.31,97.407,18.2838,33.7261,35.2968,48.768,,77.291,21.841,49.8056,34.994,67.654,22.9193,20.0382
2013-07-30,14.179,26.9156,445.892,,302.41,26.348,37.627,115.79,3.3683,45.1495,63.285,73.9665,43.8725,62.5765,64.154,65.097,12.6461,57.105,64.7119,20.6504,30.7357,58.3456,87.5448,66.502,19.7051,47.36,31.4642,43.1279,87.792,18.2429,28.6342,34.4461,31.2931,62.7671,29.6849,28.5749,43.99,97.233,18.3939,33.7339,35.085,48.7535,,77.686,21.561,50.0149,34.823,67.342,22.7179,20.2205
2013-07-31,14.154,26.9072,444.306,,301.22,26.856,36.8,115.87,3.3741,41.7463,63.793,74.2285,44.1896,62.4676,64.1952,65.453,12.7157,57.977,64.6705,20.5101,30.5527,58.7729,87.6214,65.275,19.6437,47.28,32.0132,42.958,88.403,19.2552,28.6661,33.8039,31.081,62.8267,29.548,28.3993,43.75,97.64,18.3585,33.9211,35.1726,48.8769,,77.457,21.4697,50.0552,34.926,67.646,22.8354,20.1294
2013-08-01,14.284,26.7635,452.549,,305.57,27.11,37.489,117.28,3.422,42.2557,64.065,74.4428,44.8319,63.51,64.4258,65.13,13.0206,61.374,63.9669,20.4259,30.9263,59.4184,88.0042,65.791,19.8748,47.7,31.8513,43.2735,89.286,19.5798,30.0557,34.166,31.2592,63.7119,30.128,28.7504,45.14,98.405,18.2523,34.5137,35.472,49.0946,,78.184,21.7436,50.6042,35.589,68.613,23.4312,20.6579
2013-08-02,14.467,26.9494,453.725,,304.21,27.6,38.05,117.82,3.4501,43.3949,63.277,74.935,44.7922,63.2378,64.8624,66.447,12.9248,61.297,63.4288,20.6083,30.6595,60.4638,86.9672,65.861,20.1043,47.45,31.9006,43.5808,89.083,19.5286,30.206,34.33,31.1828,63.4906,30.2005,28.5924,45.52,99.262,18.268,34.6931,35.4428,48.797,,78.342,21.774,51.7516,35.169,68.519,23.3725,20.6397
2013-08-05,14.683,26.7889,452.939,,300.99,28.936,39.189,118.23,3.4664,43.5222,64.222,74.4666,44.483,63.3233,64.8788,65.975,12.8899,61.0,63.1805,20.482,30.7128,60.0184,86.299,66.009,20.1964,47.63,31.4712,43.5727,89.315,19.4901,30.2516,34.3026,30.9282,63.1842,29.8218,28.7768,45.69,99.844,18.2116,34.5761,35.4355,48.7172,,78.428,21.7132,51.364,36.263,68.472,23.3725,20.6761
2013-08-06,14.552,26.6875,448.72,,300.75,28.43,38.55,117.91,3.415,43.1331,64.135,74.4746,43.9993,63.5878,64.1376,66.298,12.7506,62.097,63.0977,20.5873,30.7738,60.9547,85.7074,66.455,20.1196,47.39,31.5909,43.1279,89.345,19.2168,30.3154,34.2207,30.6313,62.35,29.693,28.9699,45.42,99.37,18.1131,34.3344,35.3698,48.6664,,77.939,21.5975,50.8523,36.557,68.542,22.9193,20.4301
2013-08-07,14.544,27.0956,445.757,,296.91,26.846,38.87,116.8,3.4127,42.7793,63.855,74.3555,43.8487,63.759,64.1127,65.287,12.6548,61.368,63.008,20.5311,30.6061,59.9184,85.8396,66.228,20.0505,47.1,31.3727,43.3705,88.956,19.2979,29.9008,34.1113,30.487,62.1372,30.0393,28.8119,44.92,99.495,18.0337,33.9732,35.4501,48.9858,,77.654,21.6645,50.5576,35.601,68.488,22.7179,20.5945
2013-08-08,14.515,27.7945,446.763,,295.74,30.696,38.54,117.64,3.4358,42.6354,64.082,74.1014,43.476,63.9223,64.0133,66.289,12.7245,61.322,63.3116,20.4399,30.6442,59.7729,85.6586,66.166,20.158,47.51,31.7176,43.3301,89.228,19.1954,30.0921,33.8996,30.4785,62.1202,30.0635,28.9875,45.24,97.869,17.8351,33.9339,35.3917,48.8696,,77.425,21.4819,51.4415,35.771,68.675,22.592,20.3844
2013-08-09,14.308,27.6339,445.637,,297.26,30.6,38.5,116.71,3.387,42.4067,63.863,73.3234,43.2302,63.51,63.7233,65.403,12.5851,60.574,63.0129,20.496,30.6137,58.8456,85.2619,65.9,19.9991,47.18,31.4712,43.8235,89.723,19.0587,30.2106,33.6946,30.4531,62.5883,29.6688,28.8997,45.21,96.402,17.8827,33.9418,35.3333,48.6229,,77.094,21.1836,51.3795,36.107,68.433,22.4577,20.3661
2013-08-12,14.715,27.7776,443.184,,296.69,29.476,38.22,117.13,3.3589,42.3949,63.391,73.0376,42.8892,63.4945,63.8724,65.594,12.5503,59.887,62.4364,20.482,30.3622,58.1184,84.7747,65.486,20.2194,47.2,31.7035,43.7183,89.442,19.1271,30.3017,33.9201,30.4616,61.9585,30.3696,29.1894,45.39,96.485,17.986,33.9182,35.3917,48.2817,,76.636,21.2566,51.5268,36.657,68.402,22.3402,19.8819
2013-08-13,15.414,27.4287,441.052,,293.97,29.086,37.019,117.28,3.3706,42.2699,64.231,73.8395,43.0478,63.5256,63.6901,65.792,12.6374,60.134,62.096,20.5382,30.225,58.1638,85.2619,65.158,20.2045,47.14,31.6261,44.8611,89.898,19.157,29.9828,33.5785,30.4955,62.0351,30.6274,29.1894,45.07,96.418,17.8907,34.0124,35.3625,49.0874,,76.17,21.1349,52.1393,37.027,68.355,22.6256,20.357
2013-08-14,15.695,27.5308,435.327,,291.34,27.872,36.65,116.57,3.5132,42.1399,63.478,72.0056,42.9368,63.2066,63.3089,64.136,12.7157,59.816,61.7835,20.3697,30.1335,58.1456,84.9487,64.658,20.2478,46.84,31.3797,44.2407,89.325,18.7341,29.3176,33.4008,30.2155,60.8604,29.983,29.4703,44.66,94.859,17.9304,33.8397,35.4647,48.3906,,75.901,21.1653,51.9144,37.401,68.153,22.4829,20.1011
2013-08-15,15.676,27.0542,430.247,,286.47,27.934,36.56,114.8,3.5354,41.0956,62.524,71.0926,42.2549,62.6076,61.6599,62.231,12.4719,58.749,61.2347,20.2084,29.7981,56.7093,84.3873,63.22,18.7955,45.87,30.4154,43.5796,88.588,18.3689,28.9258,33.1617,29.7234,60.886,29.0163,28.7329,43.6,93.2,17.5014,33.7533,35.0266,48.2745,,75.333,20.9097,51.9067,36.201,67.47,22.122,19.5529
2013-08-16,15.816,27.0627,428.87,,284.82,28.4,37.08,115.24,3.5503,40.9066,62.55,70.9497,42.2549,62.1564,61.4113,62.43,12.559,58.699,61.0611,19.9066,29.7676,56.5184,84.1276,62.65,18.6304,45.4,30.2676,43.147,87.996,18.1703,28.9987,32.5947,29.6724,60.9881,29.2016,28.452,43.83,93.292,17.41,33.5649,34.8294,48.4341,,75.048,20.8062,51.8679,36.981,67.54,22.2143,19.6991
2013-08-19,15.986,26.7164,433.245,,285.57,28.98,37.81,114.3,3.4945,41.3437,62.795,71.8071,41.0972,61.9153,60.9721,62.289,12.3238,58.858,60.3734,19.9698,29.5618,56.2093,83.2715,63.197,18.6304,44.89,30.528,43.0898,87.734,18.0208,29.4816,32.4512,29.5961,61.0051,29.2016,28.1447,43.44,93.442,17.7,33.3608,34.7418,48.5285,,75.404,20.5688,51.426,37.111,67.564,21.6605,19.5621
