Date,DBE US Equity,IAU US Equity,SLV US Equity,AIA US Equity,VPL US Equity,VGK US Equity,VWO US Equity,VXUS US Equity,RWO US Equity,VOO US Equity,VO US Equity,VB US Equity,SCHH US Equity,EMLC US Equity,AGG US Equity
2014-12-03,21.6211,23.43,15.73,54.3984,75.9086,81.3883,52.4178,56.8027,64.6857,207.9552,142.9958,134.4919,21.157,54.7202,165.1475
2014-12-04,21.3276,23.34,15.77,54.9727,75.9344,81.0933,52.3548,56.6345,64.3778,207.748,142.8355,134.0667,21.2227,54.5718,165.6441
2014-12-05,21.1809,23.08,15.61,55.2943,75.9086,81.4916,52.317,56.6794,64.1502,208.1189,143.076,134.5839,21.0913,54.0028,164.9369
2014-12-08,20.4263,23.32,15.71,54.8693,75.0958,80.8573,51.4725,56.0065,64.0699,206.7009,141.9081,133.2392,21.2555,53.607,165.3431
2014-12-09,20.5626,23.8,16.32,54.4156,75.1087,80.1049,50.8928,55.6925,64.2573,206.5372,142.1485,134.4574,21.3486,53.5576,165.5989
2014-12-10,19.9861,23.76,16.37,53.8471,73.9477,79.205,50.1618,54.9411,63.8557,203.2975,139.7441,131.7221,21.3321,53.4091,165.8848
2014-12-11,19.6927,23.72,16.33,53.8471,74.1412,78.8509,49.6955,54.8065,64.1368,204.2466,140.4883,132.2967,21.354,52.9391,165.8246
2014-12-12,19.2944,23.66,16.3,53.1625,73.3284,77.0954,48.9519,53.8084,63.5344,200.9307,138.3587,130.5613,21.2062,52.4938,166.3512
2014-12-15,18.7809,23.04,15.47,52.9052,72.348,75.7972,47.9688,53.0121,62.7981,199.5345,137.603,129.4235,20.9271,51.9249,165.8999
2014-12-16,18.6551,23.18,15.08,52.6869,72.3996,76.6381,47.5277,53.2701,62.8517,197.9965,136.7901,129.0442,20.8723,51.3064,166.3061
2014-12-17,18.7914,23.02,15.1,52.9396,73.122,77.4937,49.0023,53.9878,63.8557,201.9887,139.8242,132.5611,21.3486,52.2464,166.0955
2014-12-18,18.4874,23.18,15.2499,53.445,74.1412,79.1312,49.7585,54.885,64.3912,206.7838,142.618,134.6413,21.5073,52.6423,165.6591
2014-12-19,19.1687,23.14,15.39,54.1129,74.6959,78.8362,49.9979,54.9411,64.5717,207.7379,143.3393,135.17,21.5128,53.0381,165.93
2014-12-22,18.4979,22.7,14.99,54.5892,74.9655,79.354,50.6458,55.2214,65.3684,208.6591,143.9565,135.8067,21.8577,52.8649,166.1857
2014-12-23,18.9905,22.72,15.04,54.0548,74.7177,79.0573,50.2407,55.0405,65.1659,208.9772,144.5014,136.1564,21.7695,52.5433,165.4184
2014-12-24,18.6447,22.72,15.09,54.3011,74.7569,79.621,50.342,55.2101,65.0983,208.9552,144.571,136.4129,21.6648,52.7165,165.598
2014-12-26,18.4665,23.14,15.35,55.0074,75.3046,79.6803,50.6837,55.6398,65.2874,209.6352,144.9884,137.124,21.7475,52.5928,165.6734
2014-12-29,18.1102,22.92,15.11,54.9609,75.0568,78.998,50.5192,55.278,65.4089,209.9313,145.3246,137.7651,21.8577,52.5816,166.0207
2014-12-30,18.0578,23.2,15.58,54.4382,74.3265,78.3157,50.6584,54.8257,65.2604,208.7907,144.5014,137.054,21.8301,52.855,166.2018
2014-12-31,18.3093,22.88,15.06,54.6589,74.17,77.7373,50.6584,54.6561,64.4502,206.6193,143.2608,135.9932,21.4664,52.6065,166.2471
2015-01-02,17.7433,23.0,15.11,54.3336,73.9874,77.3368,50.0761,54.5091,64.8553,206.6193,143.284,135.5503,21.99,52.2338,166.7151
2015-01-05,17.0202,23.36,15.5,53.7992,73.0614,75.0822,49.2787,53.3106,64.7473,202.9892,140.7564,133.4636,21.9183,51.9107,167.0774
2015-01-06,16.4962,23.58,15.83,53.1138,72.305,74.2368,49.0382,52.9036,65.1794,200.9932,139.2259,131.7617,22.1388,51.9853,167.5002
2015-01-07,16.4857,23.46,15.85,54.3801,73.244,75.0081,50.1647,53.5254,66.3136,203.5046,140.9999,133.347,22.4805,52.358,167.47
2015-01-08,16.6534,23.38,15.64,55.1902,74.1439,76.0908,51.0128,54.2038,66.6647,207.0799,143.5275,135.4687,22.5631,52.5816,167.2133
2015-01-09,16.5695,23.64,15.77,55.0539,73.87,75.6459,50.7597,53.9777,66.7322,205.3361,142.4956,134.3262,22.5907,52.855,167.6209
2015-01-12,15.8778,23.88,15.87,54.9958,73.6613,75.631,50.304,53.7629,67.0833,203.8117,141.2318,133.6968,22.7726,52.681,167.7568
2015-01-13,15.9617,23.82,16.29,55.7277,74.183,75.9722,50.6584,54.0456,67.2723,203.2743,141.0347,133.6734,22.7285,52.4822,167.8021
2015-01-14,16.4857,23.76,16.13,55.3443,73.7787,75.8832,50.4685,53.8194,67.7584,202.0789,140.2578,133.1838,22.9104,52.8798,168.2097
2015-01-15,15.9093,24.36,16.15,55.7974,74.2091,76.3133,50.6204,54.2038,67.9475,200.1926,138.8085,131.1671,22.9655,52.6313,168.9797
2015-01-16,16.3494,24.7,16.95,55.5766,74.809,77.3813,51.1268,54.7353,68.6361,202.6711,140.8376,133.2188,23.1584,52.855,168.3305
2015-01-20,15.7311,25.04,17.18,55.6928,74.7177,77.9152,50.9496,54.8031,68.1365,203.1756,140.5709,132.6126,22.9985,52.855,168.6173
2015-01-21,15.8988,25.04,17.37,56.6803,75.0699,78.553,52.0888,55.3232,68.3661,204.2394,141.626,132.8808,22.9764,52.7556,168.3154
2015-01-22,15.7835,25.24,17.61,57.3657,75.5263,78.7755,53.1901,55.6963,69.1898,207.365,143.6782,135.3288,23.3788,53.0786,168.2248
2015-01-23,15.8149,25.04,17.51,57.4702,75.3438,78.3306,52.7344,55.3119,69.1223,206.2244,143.0405,135.084,23.3182,53.2774,168.6475
2015-01-26,15.6787,24.78,17.13,57.5748,75.9046,79.5913,52.7977,55.8998,69.5814,206.6302,144.0376,136.4245,23.5111,53.2526,168.572
2015-01-27,15.9721,25.06,17.33,57.1798,75.9959,79.621,52.5192,55.8433,69.4193,203.9215,143.0173,135.6901,23.489,53.352,168.4815
2015-01-28,15.6787,24.88,17.23,56.7673,75.7872,78.0784,51.8989,55.1197,68.7307,201.2344,141.255,133.7201,23.3568,52.9792,169.191
2015-01-29,15.7101,24.32,16.24,56.7965,76.348,79.4875,51.9496,55.6511,69.2303,203.1866,142.3912,135.1306,23.3953,52.855,169.0551
2015-01-30,16.4438,24.86,16.54,55.6231,75.0438,78.1377,50.5571,54.8031,67.9205,200.6861,140.3854,133.0789,22.8938,52.6313,169.659
2015-02-02,17.0936,24.68,16.47,56.6454,76.1263,79.0425,51.4559,55.6172,68.3661,202.9892,141.7999,134.198,22.8608,52.895,169.6532
2015-02-03,17.911,24.4,16.55,57.0706,76.3741,80.8224,52.3673,56.4765,68.8522,205.9503,144.0724,136.716,23.0592,53.1196,169.003
2015-02-04,17.0516,24.5,16.63,57.2263,76.4262,79.7396,52.0128,56.0242,68.4201,205.2484,143.4347,136.1215,22.982,52.4958,169.26
2015-02-05,17.4289,24.56,16.58,57.1914,77.0262,80.8521,52.4053,56.6687,69.5273,207.3321,145.1971,137.8118,23.252,52.7952,168.9123
2015-02-06,17.7224,23.92,16.03,56.3201,76.361,79.6358,51.5445,55.8998,68.096,206.7509,144.5826,137.4387,22.5797,52.2712,167.9294
2015-02-09,17.9739,24.0,16.32,56.1807,75.9306,79.3243,51.4812,55.7755,67.4209,205.8077,143.8869,136.6111,22.4419,52.0966,167.8992
2015-02-10,17.7538,23.88,16.19,56.4131,76.4915,80.1105,51.3926,56.0581,67.6234,208.0011,145.4753,137.4854,22.497,51.5976,167.7177
2015-02-11,17.5442,23.6,16.08,56.0994,76.1002,79.5468,51.1647,55.7868,67.4344,208.1437,145.3826,137.4154,22.4364,51.0487,167.6421
2015-02-12,17.9529,23.66,16.15,56.7035,76.7132,81.2526,52.3546,56.6913,68.2446,210.0739,146.913,138.9891,22.7019,51.5477,167.6724
2015-02-13,18.2674,23.78,16.54,56.9939,77.6913,81.5195,52.8863,57.0644,68.177,210.9951,147.6783,139.7235,22.5246,51.7972,167.4758
2015-02-17,18.2778,23.4,15.83,57.1101,77.9,81.7569,52.7217,57.2453,67.9745,211.3351,147.8522,139.9683,22.4805,51.7223,166.7954
2015-02-18,17.911,23.46,15.75,57.1278,78.7868,82.0387,52.7723,57.4715,68.3931,211.379,148.3739,140.3647,22.6734,51.8471,167.2641
2015-02-19,17.8796,23.38,15.7,56.9591,78.9303,81.92,52.6078,57.4036,67.4074,211.2364,148.3392,140.2947,22.1774,51.5976,167.128
2015-02-20,17.9215,23.22,15.54,57.2495,79.4781,82.9731,52.8736,57.8333,67.961,212.5195,149.3479,141.0641,22.4199,51.6734,167.1583
2015-02-23,17.7433,23.26,15.63,56.9242,79.1651,82.5727,52.3673,57.5958,68.2581,212.4647,149.2667,141.0292,22.6072,51.4728,167.4607
2015-02-24,17.7224,23.24,15.56,57.4935,79.5955,83.1363,53.0888,57.9576,67.6099,213.0898,149.3942,141.1807,22.1278,51.897,168.2016
2015-02-25,18.2988,23.32,15.83,57.4819,79.6476,83.2105,52.9116,58.082,67.6909,212.8595,149.6841,141.2973,22.1443,51.9219,168.3226
2015-02-26,17.9215,23.38,15.84,57.5748,79.8302,82.7803,52.8736,57.9802,67.1508,212.6182,149.1508,141.3439,21.9073,51.8221,167.7177
2015-02-27,18.2674,23.42,15.87,57.4005,79.5955,82.899,52.9116,57.9689,67.3128,211.8834,148.8493,140.796,22.1388,51.6974,168.1411
2015-03-02,17.9005,23.3,15.66,57.7955,79.8954,83.0176,52.8356,57.9689,67.7719,213.2763,149.9044,141.8102,22.1663,51.3431,167.2878
2015-03-03,18.2045,23.28,15.5799,57.4354,79.6867,82.3205,52.3546,57.675,67.5019,212.366,149.3015,141.0991,22.1367,51.318,167.0758
2015-03-04,18.0054,23.2,15.49,57.0288,79.3737,82.0239,51.747,57.3923,66.8942,211.4777,148.4667,140.5512,21.8908,50.9169,167.1666
2015-03-05,17.9634,23.2,15.53,56.7616,79.5302,82.276,51.6458,57.4262,66.8942,211.708,149.0928,140.7494,21.9848,50.6411,167.2424
2015-03-06,17.7433,22.56,15.19,56.3782,79.0999,80.7186,50.8103,56.6348,65.0713,208.714,146.9942,138.9542,21.268,49.6133,166.1519
2015-03-09,17.4708,22.56,15.1,56.4712,78.839,81.0449,50.6078,56.6687,65.0308,209.6023,147.3768,139.3738,21.4333,49.4879,166.576
2015-03-10,17.0936,22.44,15.02,55.4489,77.4957,79.0722,49.5584,55.4815,64.6527,206.1586,145.371,137.7535,21.4388,48.9113,166.9698
2015-03-11,17.2822,22.32,14.84,55.8206,77.9261,79.1167,49.9496,55.6285,64.7067,205.6761,145.6261,138.5578,21.4333,49.1369,167.303
2015-03-12,17.104,22.3,14.92,56.2388,79.3477,79.7841,50.228,56.239,65.706,208.3301,147.5507,140.4813,21.8081,49.3124,167.4393
2015-03-13,16.5276,22.34,14.9,55.9252,78.9303,79.2205,49.6204,55.8546,65.679,207.0579,146.6927,139.7469,21.7916,48.7107,167.1212
2015-03-16,16.4333,22.34,14.9899,56.7732,79.3868,80.2736,50.2027,56.4425,66.3541,209.8874,148.571,140.9359,22.0451,48.9113,167.4847
2015-03-17,16.2761,22.2,14.9,56.865,79.6085,80.0511,50.5192,56.4199,66.0571,209.1746,148.3855,141.3206,22.023,49.0868,167.4544
2015-03-18,17.0936,22.64,15.36,57.7607,81.0692,81.9052,51.823,57.6184,67.4074,211.6641,150.1595,142.6961,22.486,49.9893,168.6813
2015-03-19,16.5171,22.62,15.44,57.6213,80.2736,80.7779,50.9116,56.9174,67.3669,210.688,149.7537,142.5563,22.486,49.7135,168.0906
2015-03-20,16.6953,22.88,16.0,57.993,81.5387,82.8693,51.5445,58.0368,68.8752,212.5963,151.0407,143.8968,23.0536,50.3654,168.6055
2015-03-23,16.7582,23.02,16.3,58.0163,81.9952,83.2401,51.6964,58.3081,68.9023,212.2168,150.7392,143.687,23.0277,51.0924,168.6358
2015-03-24,16.6639,23.1,16.28,57.9582,81.943,83.1363,51.8989,58.3308,68.726,210.9822,149.9856,143.3256,22.8395,51.2929,169.0902
2015-03-25,16.7896,23.12,16.24,57.447,81.5531,82.6261,51.0015,57.7519,67.899,207.9068,147.6864,140.5652,22.4298,50.967,168.7721
2015-03-26,17.3241,23.3,16.3,57.327,81.0435,81.8056,50.7098,57.4229,67.3702,207.3887,147.4429,140.262,22.2803,50.6662,168.1663
2015-03-27,16.6743,23.2,16.22,57.5167,81.2003,82.0443,50.8239,57.4683,67.6414,207.8186,148.417,141.0667,22.3412,50.4406,168.4086
2015-03-30,16.8106,22.92,15.98,58.3415,81.1872,82.2233,51.8637,57.7065,68.021,210.409,150.2725,142.9443,22.6734,50.3403,168.4844
2015-03-31,16.6429,22.9,15.93,58.0626,80.0636,80.8807,51.8257,57.1054,67.3702,208.5572,153.8907,142.9326,22.4519,50.4406,168.7721
2015-04-01,16.9363,23.3,16.23,58.3299,80.2204,81.6714,52.5231,57.559,67.5329,207.8848,148.7649,142.2329,22.391,50.8432,169.3185
2015-04-02,16.6743,23.24,16.02,58.9108,80.8083,82.4172,53.3347,58.0808,68.0752,208.502,149.5999,142.7111,22.5848,51.0698,169.0909
2015-04-06,17.1669,23.52,16.27,59.5497,81.6314,83.1482,53.9814,58.7386,68.726,209.9681,150.5508,143.609,22.8284,51.8757,169.1971
2015-04-07,17.366,23.4,16.15,59.2244,81.8928,82.9244,53.8546,58.7046,67.9803,209.4059,149.9478,142.6411,22.4298,51.5735,169.2274
2015-04-08,16.7267,23.28,15.81,60.7695,82.5852,83.1482,54.9451,59.1355,68.2922,210.1665,150.8523,143.5741,22.4519,51.926,169.2426
2015-04-09,16.863,23.12,15.51,62.048,82.8596,83.1332,55.6552,59.3624,67.5871,211.0815,151.2582,143.2592,21.9757,51.6742,168.8177
2015-04-10,17.0936,23.36,15.77,61.9777,82.9641,83.3719,55.5411,59.4304,67.438,212.2389,151.5597,143.7723,21.9647,51.4476,168.8177
2015-04-13,17.125,23.22,15.6,62.2449,82.3631,82.9542,55.3509,59.1015,67.0041,211.2799,150.806,143.5741,21.8982,51.0195,168.9998
2015-04-14,17.3032,23.06,15.51,62.1682,83.0294,83.6553,55.5031,59.5552,67.4109,211.6657,150.9683,143.679,21.9868,51.372,169.1819
2015-04-15,17.9529,23.26,15.63,62.303,83.3691,84.0879,55.8328,59.9068,67.1668,212.6357,151.7685,144.6353,21.8318,51.4727,169.4095
2015-04-16,18.2569,23.2,15.57,62.8142,83.7219,84.2073,56.34,60.1336,67.3838,212.5586,151.5018,144.4021,21.9093,51.6994,169.3185
2015-04-17,18.1626,23.28,15.56,61.362,82.9249,82.999,55.1861,59.3283,66.7872,210.0894,149.9362,142.4195,21.7875,51.5483,169.4551
2015-04-20,18.0787,23.12,15.29,61.7918,83.1209,83.1631,55.0085,59.3624,66.8279,212.0074,150.9103,143.5624,21.8318,51.1957,169.3337
2015-04-21,17.8899,23.26,15.32,62.5377,83.8003,83.8343,55.4397,59.8047,66.8821,211.798,150.9335,143.4924,21.8761,51.1454,169.1516
2015-04-22,18.0578,22.96,15.11,63.0,84.3359,83.8194,56.0864,59.9748,67.0719,212.8452,151.351,143.7956,21.9259,51.1454,168.6508
2015-04-23,18.3617,23.12,15.21,63.2091,84.5581,84.2819,56.3654,60.281,67.2211,213.3963,151.8961,144.6003,21.9757,51.2335,168.9088
2015-04-24,18.435,22.8,15.06,63.4763,85.0545,84.61,56.6443,60.5419,67.3431,213.8262,151.4786,144.1922,22.0256,51.3468,169.1971
2015-04-27,18.3093,23.26,15.66,63.8829,85.146,85.341,56.8853,60.8595,67.4516,212.9774,150.4812,142.8627,22.0256,51.6238,169.2578
2015-04-28,18.3093,23.46,15.87,63.7784,85.5118,85.2216,57.0247,60.9275,67.3973,213.6388,150.4464,143.4108,21.9591,52.0268,168.6053
2015-04-29,18.4874,23.28,15.81,63.1975,84.6234,84.5205,56.4161,60.4625,66.4347,212.768,149.913,142.3845,21.5106,52.1275,168.2259
2015-04-30,18.8123,22.88,15.43,62.3727,82.8334,84.3117,55.6679,59.8501,65.6077,210.6516,148.6605,140.0171,21.1674,51.7246,168.2259
2015-05-01,18.8962,22.78,15.47,62.8142,83.5912,84.983,55.9976,60.3151,65.9466,212.8562,150.4696,141.125,21.339,51.4778,167.7495
2015-05-04,18.8962,22.98,15.7,63.244,83.8787,84.983,56.2766,60.4285,66.1229,213.5176,150.8987,141.6964,21.3722,51.3892,167.4313
2015-05-05,19.1058,23.06,15.81,62.0674,82.7028,83.5957,55.6933,59.6005,65.0247,211.0263,148.9852,139.7372,20.9016,51.6929,167.2782
2015-05-06,19.0744,23.06,15.77,61.5246,82.2716,84.1625,54.9578,59.5665,64.6721,210.1776,148.6837,139.9004,20.8628,51.6929,166.7157
2015-05-07,18.5713,22.88,15.6,61.3969,81.9319,83.8493,54.8817,59.3283,65.0653,211.0263,149.2056,140.4719,21.195,51.5157,167.1262
2015-05-08,18.6971,23.0,15.76,62.0474,83.4606,85.8631,55.7186,60.4965,66.3262,213.7931,150.69,141.7081,21.5328,51.8447,167.6735
2015-05-11,18.5818,22.88,15.57,61.3736,82.1933,85.5349,55.1861,60.0088,65.4585,212.768,150.3421,141.6964,21.184,51.2121,166.6093
2015-05-12,18.8752,23.08,15.81,61.1994,82.4807,85.2216,55.0339,59.9635,65.4314,212.1507,149.9362,141.4982,21.2504,51.288,166.5941
2015-05-13,18.9088,23.48,16.35,61.1529,83.147,85.8183,55.1734,60.2924,65.4721,212.2168,149.797,141.6265,21.0566,51.6422,166.5789
2015-05-14,18.9905,23.62,16.65,61.4666,83.552,87.2504,55.6933,61.0069,66.4889,214.4325,151.0843,142.9093,21.4774,52.0724,166.8374
2015-05-15,18.9622,23.68,16.75,62.1055,83.9179,87.1459,56.2639,61.177,67.0313,214.6529,151.351,143.0376,21.6768,52.3001,167.5367
2015-05-18,18.8647,23.68,16.89,61.5944,83.9048,86.6238,55.7186,60.8822,66.6245,215.3143,152.1976,144.3204,21.6048,51.9712,166.8982
2015-05-19,18.3512,23.36,16.38,61.8912,83.9309,86.3255,55.8455,60.712,66.5838,215.2041,151.8961,144.0639,21.5356,51.6929,166.3205
2015-05-20,18.435,23.4,16.37,61.7221,83.7349,86.6238,55.7694,60.7914,66.5296,215.0608,151.9424,144.2038,21.5106,51.6675,166.5789
2015-05-21,18.8228,23.32,16.39,61.6675,84.0485,87.1161,55.6045,61.0409,66.3398,215.7112,152.2904,144.2038,21.3999,51.6675,167.0958
2015-05-22,18.6027,23.3,16.34,62.6631,84.0093,86.2211,55.744,60.7574,66.2449,215.2372,152.07,143.9706,21.3955,51.4145,166.9134
2015-05-26,18.0892,22.96,16.02,62.3609,83.2385,84.4012,54.9198,59.7254,65.567,212.9223,150.4348,142.5594,21.2283,50.6808,167.3239
2015-05-27,17.7538,22.96,15.96,62.1287,83.2907,85.5349,55.0593,60.179,66.0957,214.8844,151.6525,143.8889,21.4387,50.5289,167.4911
2015-05-28,17.7957,22.98,15.97,61.1761,82.7812,85.4752,54.2857,59.8954,65.6619,214.686,151.3046,143.7373,21.3833,50.4783,167.4303
2015-05-29,18.3722,23.02,15.99,60.7649,82.35,84.5504,53.6897,59.3057,64.9569,213.2861,150.3305,142.8393,21.1508,50.5036,167.4911
2015-06-01,18.2464,23.0,16.0,60.5256,82.4807,84.0283,53.6517,59.1242,65.445,213.7821,150.6784,143.1892,21.4165,50.2481,167.0294
2015-06-02,18.477,23.08,16.07,60.5953,82.1802,84.7741,53.8419,59.4531,65.1467,213.5617,150.632,143.3641,21.2061,50.6039,166.3745
2015-06-03,18.1102,22.92,15.83,60.8741,82.4023,85.4454,53.5756,59.6459,64.4959,214.1459,150.9103,144.2155,20.9016,50.4006,165.7195
2015-06-04,17.7329,22.76,15.48,60.3862,81.5531,84.3863,52.7894,58.9427,64.1569,212.4042,149.5883,142.8627,20.8628,50.121,166.0698
2015-06-05,17.932,22.64,15.39,59.9447,81.0304,83.2227,52.5358,58.4324,63.3299,211.9743,149.797,143.4341,20.6248,49.5364,165.3387
2015-06-08,17.8691,22.7,15.32,59.8562,80.6646,83.178,52.5104,58.3076,63.1943,210.6626,148.7997,142.6061,20.586,49.5364,165.5824
2015-06-09,18.3722,22.74,15.29,59.3406,80.1028,82.8647,52.13,58.0354,63.0723,210.6075,148.6257,142.2679,20.431,49.7143,165.1103
2015-06-10,18.6866,22.94,15.32,59.6078,81.2264,84.9084,52.8909,59.1129,63.8044,213.1097,150.1333,143.8889,20.6026,50.121,164.699
2015-06-11,18.5399,22.86,15.33,59.875,81.5792,85.0725,52.6753,59.1922,64.1434,213.7711,150.7132,144.4021,20.7355,50.1973,165.5824
2015-06-12,18.2569,22.82,15.25,60.0028,81.148,84.2073,52.688,58.8066,64.0078,212.2058,149.913,143.7723,20.7133,49.8668,165.3844
2015-06-15,18.2254,22.92,15.4,59.1431,81.1611,83.3272,52.1554,58.4097,63.7231,211.2248,149.0548,143.3292,20.6081,49.7398,165.5824
2015-06-16,18.3512,22.84,15.32,58.9224,81.0043,83.3868,52.2695,58.421,64.0485,212.4593,149.8898,144.1105,20.7964,49.816,165.8566
2015-06-17,18.3198,22.94,15.45,59.1431,80.743,83.2973,52.5992,58.3756,64.1976,212.8231,150.3653,144.0755,20.957,50.0193,165.8718
2015-06-18,18.3198,23.24,15.46,59.573,81.0174,84.3415,53.0684,58.9087,64.9704,214.9285,151.9077,145.5566,21.256,50.3752,165.8261
2015-06-19,18.0473,23.2,15.42,59.3987,81.0958,83.9686,52.5865,58.6365,64.5335,213.6829,151.5945,145.4633,21.0677,50.2481,166.344
2015-06-22,18.0787,22.9,15.49,60.1414,82.1018,85.9227,53.2713,59.6459,64.5062,215.1402,152.2788,146.0581,20.848,50.4514,165.5215
2015-06-23,18.3931,22.78,15.14,60.8276,82.7681,85.8034,53.7531,59.8841,64.2192,215.2952,152.1512,146.373,20.681,50.2989,165.1407
2015-06-24,18.1626,22.7,15.19,60.5236,82.0887,85.1023,53.4742,59.4191,63.8775,213.7559,150.8175,144.9619,20.5864,50.3752,165.3997
2015-06-25,18.0368,22.66,15.17,60.15,82.0887,85.0725,53.284,59.351,63.3992,213.0914,150.3421,144.647,20.3748,50.2735,165.2169
2015-06-26,17.9844,22.7,15.11,59.3094,81.749,85.25,52.797,59.3023,63.6998,213.0914,150.3073,144.4604,20.5084,50.0193,164.8209
2015-06-29,17.7329,22.78,15.03,58.1069,79.8409,82.2654,51.6323,57.6633,62.4699,208.5842,147.037,141.1483,20.1911,49.5618,165.7957
2015-06-30,18.0682,22.68,15.03,58.714,80.3146,81.7806,52.3235,57.6862,62.6202,209.1268,147.7792,141.6614,20.2189,49.6635,165.6891
2015-07-01,17.649,22.6,14.9,58.8657,80.9594,82.1745,52.3235,57.9727,63.2762,210.7104,148.4402,142.0813,20.5307,49.4856,165.2724
2015-07-02,17.6176,22.54,14.95,59.1576,81.1437,82.2199,52.5666,58.1103,63.4129,210.5554,148.359,141.5448,20.6198,49.8686,165.5013
2015-07-06,16.5276,22.6,14.99,57.4414,79.9856,80.311,51.1075,56.8839,63.3035,209.9463,147.7676,141.195,20.7088,49.3324,166.0965
2015-07-07,16.6429,22.36,14.43,56.5774,79.9593,80.2353,50.3268,56.7119,63.8775,211.242,148.7997,141.848,21.0428,48.9749,166.3254
2015-07-08,16.5591,22.42,14.46,53.8221,77.0378,79.0839,48.4709,55.2105,63.2352,207.6539,146.0048,139.4689,20.9872,48.9238,166.7222
2015-07-09,16.7791,22.46,14.76,55.2932,77.9064,80.4777,49.4564,56.0701,63.3309,208.0305,146.3991,139.9238,20.9092,49.1536,166.1118
2015-07-10,16.842,22.48,14.88,56.6475,79.1302,83.8259,50.8515,57.6174,64.0278,210.6772,148.0459,141.5098,21.054,49.6388,165.4097
2015-07-13,16.7058,22.4,14.81,56.9861,79.8803,83.8562,51.1715,57.8696,64.3968,213.036,149.5999,142.8277,21.0762,49.6388,165.1655
2015-07-14,16.7267,22.34,14.69,56.6824,80.3146,84.5682,51.2995,58.2593,64.6975,213.9774,150.2261,143.609,21.1263,49.792,165.4402
2015-07-15,16.4228,22.2,14.43,56.2739,80.0514,84.1743,50.6723,57.913,64.7385,213.8888,149.5187,142.7927,21.1653,49.5877,165.8828
2015-07-16,16.3599,22.12,14.35,56.881,80.6041,84.9167,51.2739,58.351,65.3262,215.5278,150.2609,143.5624,21.3379,49.6388,166.0202
2015-07-17,16.4018,21.9,14.23,57.2779,80.6962,84.6743,51.2611,58.2363,65.1758,215.7825,149.4955,142.7344,21.2432,49.6133,166.0355
2015-07-20,16.2446,21.3,14.05,56.8535,80.7357,84.9015,50.9411,58.2936,65.2168,215.8821,149.2868,142.2679,21.2899,49.2813,165.7455
2015-07-21,16.4438,21.24,14.14,57.0094,80.591,84.6137,50.9539,58.1905,64.9708,215.0294,148.5678,141.5798,21.2321,49.4345,166.0202
2015-07-22,16.1189,21.12,14.14,56.4607,79.9856,84.0077,50.2756,57.6747,65.0392,214.6086,148.8229,141.8597,21.3111,49.2047,166.0965
2015-07-23,15.9197,21.04,14.0,56.2266,79.8014,83.735,49.8532,57.4684,64.3422,213.3794,148.2894,140.7285,21.0595,49.0004,166.5696
2015-07-24,15.7629,21.24,14.02,55.515,78.946,82.7957,49.1364,56.7463,64.4105,211.1534,146.9558,139.0958,21.1597,48.4642,166.5391
2015-07-27,15.4586,21.16,13.92,54.3592,78.4722,82.1593,48.0357,56.2764,64.4105,209.9574,145.7149,137.8479,21.2043,48.4132,166.7528
2015-07-28,15.532,21.16,14.02,55.2815,79.2355,83.2502,48.4965,56.9297,64.7248,212.5045,147.4892,139.2357,21.2377,48.5664,166.5849
2015-07-29,15.7311,21.2,14.15,55.8653,79.6435,83.4774,48.9444,57.1475,64.9435,214.0106,148.7881,140.4486,21.3546,48.5919,166.4475
2015-07-30,15.6473,21.02,14.09,55.176,79.4329,83.4471,48.6373,57.0558,64.6428,214.0438,149.1824,140.7168,21.2599,48.311,166.4628
2015-07-31,15.3224,21.16,14.08,55.0597,79.8803,83.9622,49.0468,57.3653,65.0392,213.6784,149.5071,141.2533,21.427,48.3876,167.1191
2015-08-03,14.8822,20.98,13.87,54.0869,79.2618,83.9774,48.2405,57.0558,65.2168,213.0139,148.8113,140.5885,21.5327,48.0232,167.2913
2015-08-04,15.0289,21.04,13.92,54.3592,79.5645,83.8259,48.3941,57.0902,65.0665,212.5931,148.7533,140.3436,21.4103,47.8437,166.802
2015-08-05,14.8822,20.96,13.95,54.4162,79.8935,84.3864,48.4453,57.4226,65.0665,213.3351,149.2288,140.7984,21.2933,47.7154,166.4961
2015-08-06,14.8612,21.04,13.99,53.7521,79.2355,84.2349,48.0997,57.1246,64.8752,211.7071,147.9067,139.2707,21.3435,47.5612,166.6949
2015-08-07,14.6935,21.12,14.11,53.9856,79.4329,83.9471,48.0485,57.0787,65.0665,211.1534,147.7676,138.6409,21.4437,47.7154,166.9855
2015-08-10,15.0604,21.32,14.54,54.7678,80.4594,84.8561,48.8677,57.8123,65.1758,213.8334,149.8318,140.4136,21.3713,47.9719,166.7714
2015-08-11,14.8822,21.44,14.64,53.5536,78.7354,83.7653,47.8181,56.8266,65.1212,211.8732,148.5909,139.3407,21.5327,47.7411,167.3219
2015-08-12,15.0394,21.72,14.82,52.6313,78.209,83.2502,47.0758,56.4598,65.2032,212.0615,148.8345,139.1191,21.594,47.7667,167.2148
2015-08-13,14.8507,21.54,14.71,52.8064,78.5117,83.0078,46.9862,56.3108,65.3125,211.829,148.7881,138.9208,21.6441,47.3819,166.8631
2015-08-14,14.6726,21.56,14.55,52.9465,78.6038,83.1896,47.1269,56.3681,65.6542,212.6484,149.4607,139.7022,21.7498,47.2793,166.7867
